date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
2020-12-13,RB,apartment,B,3,2,1,2,0,0,0,150.0,0,1,0,2000
2020-12-13,RB,apartment,B,2,1,1,1,0,0,1,150.0,0,1,0,1500
2020-12-13,RB,apartment,A,1,1,1,1,1,1,1,75.0,0,0,1,55000
2020-12-13,RB,apartment,A,2,2,1,0,1,1,0,120.0,0,0,1,650
2020-12-13,RB,apartment,B,2,2,1,3,0,0,0,120.0,0,1,0,1200
2020-12-13,RB,apartment,B,2,2,1,3,1,0,0,120.0,0,0,1,350
2020-12-13,RB,apartment,B,3,3,1,2,1,1,0,150.0,0,0,1,600
2020-12-13,JN,apartment,B,3,1,1,1,0,1,0,100.0,0,1,0,1000
2020-12-13,B,apartment,A,1,1,1,0,0,1,0,140.0,0,1,0,1000
2020-12-13,JN,apartment,B,3,3,1,2,0,0,0,160.0,0,1,0,1000
2020-12-13,RB,apartment,B,3,2,1,1,1,1,0,160.0,0,0,1,550
2020-12-15,RB,apartment,A,3,3,1,1,1,1,1,160.0,0,0,1,650
2020-12-13,RB,apartment,A,1,1,1,1,1,1,1,0.0,0,0,1,2000
2020-12-13,RB,apartment,B,1,1,2,1,1,1,0,60.0,0,1,0,700
2020-12-13,RB,apartment,B,2,2,1,2,1,1,0,125.0,0,1,0,1200
2020-12-13,RB,apartment,B,3,3,1,2,1,1,1,140.0,0,0,1,600
2020-12-13,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,700
2020-12-13,RB,apartment,B,3,2,1,2,1,1,0,130.0,0,1,0,1400
2020-12-13,RB,apartment,B,1,1,1,1,1,1,0,95.0,0,0,1,400
2020-12-17,RB,apartment,B,3,3,1,1,1,1,0,160.0,0,0,1,600
2020-12-13,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,1400
2020-12-14,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,600
2020-12-14,RB,apartment,A,2,2,1,2,1,1,1,152.0,0,0,1,100000
2020-12-14,RB,apartment,B,3,1,1,1,0,0,0,140.0,0,1,0,300
2020-12-14,RB,apartment,B,3,1,1,0,0,0,0,140.0,0,1,0,900
2020-12-19,RB,apartment,B,2,2,1,0,1,1,1,140.0,0,0,1,400
2020-12-14,RB,apartment,B,3,3,1,0,1,1,0,150.0,0,1,0,1600
2020-12-14,RB,apartment,A,3,1,1,0,1,1,1,140.0,0,0,1,800
2021-02-13,JN,apartment,A,2,1,1,2,0,1,1,52.0,0,1,0,300
2020-12-20,RB,apartment,B,3,2,1,2,1,1,0,155.0,0,0,1,500
2020-12-14,RB,apartment,B,2,1,1,1,1,1,0,140.0,0,1,0,1400
2020-12-14,RB,apartment,B,3,2,1,1,1,1,0,145.0,0,0,1,500
2020-12-15,H,apartment,B,5,2,1,1,0,1,0,175.0,1,0,0,3500
2020-12-15,RB,apartment,B,1,1,1,0,0,0,0,40.0,0,1,0,950
2020-12-15,RB,apartment,A,2,2,1,1,1,1,1,120.0,0,0,1,1200
2020-12-26,N,Roof,C,2,1,1,2,1,1,0,160.0,1,0,0,3000
2020-12-15,RB,apartment,B,2,1,1,1,0,0,0,110.0,0,0,1,350
2020-12-15,RB,apartment,B,3,2,1,0,1,1,0,140.0,0,1,0,1600
2020-12-15,RB,apartment,B,3,2,1,0,1,1,0,140.0,0,0,1,500
2021-01-24,RB,apartment,B,2,1,1,0,1,1,0,120.0,0,1,0,1200
2020-12-15,RB,apartment,B,3,3,1,2,1,1,0,185.0,0,1,0,2000
2020-12-15,RB,apartment,A,3,3,1,1,1,1,0,140.0,0,0,1,800
2020-12-15,RB,apartment,B,3,3,1,0,1,1,0,130.0,0,0,1,500
2020-12-20,RB,Roof,B,3,3,1,3,1,1,1,160.0,0,1,0,450
2020-12-15,RB,apartment,B,3,2,1,1,0,1,0,135.0,0,1,0,1300
2020-12-19,N,apartment,C,3,2,1,1,1,1,0,150.0,1,0,0,350
2020-12-15,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,550
2020-12-24,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,0,1,450
2020-12-15,RB,apartment,B,4,2,1,1,1,1,0,130.0,0,0,1,450
2020-12-15,RB,Roof,B,1,1,1,1,0,0,0,100.0,0,1,0,1200
2020-12-16,RB,apartment,A,3,2,1,1,1,1,1,170.0,0,0,1,850
2020-12-16,RB,apartment,B,3,2,1,2,1,0,0,135.0,0,1,0,1300
2020-12-16,RB,apartment,B,2,1,1,0,0,0,0,140.0,0,1,0,900
2020-12-16,RB,apartment,A,1,1,1,1,1,0,0,140.0,0,1,0,1400
2020-12-16,RB,apartment,A,3,3,1,1,1,0,0,160.0,0,0,1,750
2020-12-16,RB,apartment,B,3,3,1,1,1,0,0,160.0,0,0,1,750
2020-12-16,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,200
2020-12-16,RB,apartment,B,3,3,1,2,1,1,1,150.0,0,0,1,650
2020-12-16,RB,apartment,A,3,3,1,0,1,1,1,140.0,0,0,1,800
2020-12-19,RB,apartment,A,1,3,1,0,1,1,1,140.0,0,0,1,650
2020-12-16,RB,apartment,A,3,3,1,0,1,1,1,140.0,0,0,1,1200
2020-12-27,RB,apartment,B,3,3,1,1,1,1,0,135.0,0,0,1,400
2020-12-20,RB,apartment,A,1,1,1,1,1,1,1,90.0,0,0,1,500
2020-12-16,RB,apartment,B,3,3,1,2,1,1,1,140.0,0,0,1,600
2020-12-16,RB,apartment,B,2,1,1,1,1,0,0,90.0,0,1,0,1400
2020-12-16,RB,apartment,B,3,3,1,1,1,1,1,155.0,0,0,1,550
2020-12-16,RB,apartment,A,3,2,1,1,1,1,0,160.0,0,0,1,650
2020-12-16,RB,apartment,B,3,2,1,2,0,1,0,200.0,0,0,1,550
2020-12-17,B,apartment,B,2,2,1,3,0,0,0,130.0,0,1,0,1500
2020-12-20,RB,apartment,A,2,2,1,1,1,1,1,120.0,0,0,1,1200
2020-12-16,JN,apartment,B,3,1,1,1,0,1,0,175.0,0,1,0,1500
2020-12-20,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,1,0,1400
2020-12-16,RB,apartment,A,1,1,1,1,1,1,0,50.0,0,0,1,500
2020-12-17,RB,apartment,A,3,2,1,2,0,0,0,160.0,0,0,1,250
2020-12-16,RB,apartment,B,3,2,1,2,1,1,1,150.0,0,0,1,500
2020-12-17,RB,apartment,A,2,2,1,2,0,1,1,170.0,0,0,1,500
2020-12-17,RB,apartment,B,3,2,1,1,0,0,0,130.0,0,1,0,1700
2020-12-17,RB,apartment,A,2,2,1,1,0,0,0,120.0,0,0,1,600
2020-12-17,H,apartment,A,4,2,1,1,1,0,0,125.0,0,0,1,1000
2020-12-17,RB,apartment,A,2,2,1,0,1,1,1,120.0,0,0,1,1200
2020-12-17,RB,apartment,A,1,1,1,0,1,0,0,60.0,0,0,1,500
2020-12-20,RB,apartment,A,2,2,1,1,1,1,1,120.0,0,0,1,1000
2020-12-17,RB,apartment,A,3,3,1,2,1,1,1,180.0,0,0,1,1300
2020-12-17,RB,apartment,A,1,1,1,1,1,1,1,80.0,0,0,1,750
2020-12-17,RB,apartment,B,2,2,1,1,1,1,0,120.0,0,1,0,1800
2020-12-17,RB,apartment,B,3,2,1,1,1,0,0,125.0,0,1,0,1400
2020-12-17,RB,apartment,B,2,1,1,1,0,0,0,90.0,0,1,0,1250
2020-12-17,RB,apartment,A,3,3,1,1,1,1,0,140.0,0,0,1,600
2020-12-17,H,apartment,C,4,1,1,1,0,0,0,140.0,1,0,0,3800
2020-12-21,RB,apartment,B,3,3,1,1,1,1,1,180.0,0,0,1,600
2020-12-27,RB,apartment,B,3,2,1,1,1,1,1,170.0,0,0,1,500
2020-12-17,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,1000
2020-12-17,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,1000
2020-12-17,RB,apartment,B,3,2,1,1,1,1,0,120.0,0,0,1,500
2020-12-22,RB,apartment,A,3,2,1,1,1,1,0,155.0,0,0,1,700
2020-12-17,RB,apartment,B,2,1,1,0,0,0,0,100.0,0,1,0,1000
2020-12-17,RB,apartment,B,2,1,1,2,1,1,0,120.0,0,1,0,1100
2020-12-19,RB,apartment,B,5,2,1,0,1,1,1,200.0,0,0,1,1800
2020-12-17,RB,apartment,A,3,2,1,2,1,1,1,140.0,0,0,1,600
2020-12-22,RB,apartment,A,3,3,1,2,1,1,1,160.0,0,0,1,600
2020-12-19,RB,apartment,B,2,2,1,1,0,1,0,100.0,0,1,0,1200
2020-12-22,J,apartment,A,2,2,1,1,1,1,1,130.0,0,1,0,450
2020-12-19,B,apartment,B,3,2,1,1,1,1,0,156.0,0,1,0,2000
2020-12-19,JN,apartment,B,4,2,1,1,0,1,0,170.0,1,0,0,250
2020-12-19,N,apartment,B,2,1,1,1,0,0,0,110.0,0,1,0,1000
2020-12-19,RB,apartment,A,2,2,1,1,0,0,0,140.0,0,1,0,1200
2020-12-19,RB,apartment,B,2,1,1,1,0,0,0,110.0,0,1,0,1100
2020-12-19,H,apartment,C,3,2,1,2,1,0,0,150.0,0,1,0,1500
2020-12-19,B,apartment,B,3,2,1,2,0,1,0,130.0,0,1,0,1500
2020-12-19,RB,apartment,A,3,2,1,2,1,1,0,160.0,0,1,0,2000
2020-12-19,RB,apartment,B,2,2,1,2,1,0,0,135.0,0,1,0,1300
2020-12-19,RB,apartment,B,2,1,1,1,1,0,0,140.0,0,0,1,350
2020-12-19,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-12-19,RB,apartment,B,3,1,1,0,0,1,0,100.0,0,1,0,1000
2020-12-19,RB,apartment,A,3,2,1,2,0,0,0,160.0,0,0,1,800
2020-12-27,RB,apartment,A,3,2,1,2,0,0,0,160.0,0,0,1,800
2020-12-19,RB,apartment,B,3,2,1,2,0,0,0,140.0,1,0,0,250
2020-12-19,RB,apartment,B,2,1,1,2,0,0,0,110.0,0,1,0,1300
2020-12-22,JN,apartment,B,2,1,1,1,0,1,0,70.0,0,1,0,600
2020-12-19,N,apartment,C,2,2,1,1,1,1,0,160.0,1,0,0,3500
2020-12-19,RB,apartment,B,3,1,1,1,1,1,0,140.0,0,0,1,500
2020-12-19,N,apartment,A,1,2,1,0,0,0,0,140.0,0,1,0,1250
2020-12-19,N,apartment,A,1,2,1,1,0,0,0,55.0,0,1,0,150
2020-12-19,RB,apartment,B,2,1,1,1,1,1,0,90.0,0,0,1,450
2020-12-19,RB,apartment,A,1,1,1,1,1,1,1,120.0,0,1,0,2400
2020-12-19,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,1,0,1600
2020-12-19,JN,apartment,C,4,2,1,2,0,0,0,130.0,0,1,0,1100
2020-12-19,RB,apartment,A,3,2,1,2,1,1,1,140.0,0,0,1,550
2020-12-19,RB,apartment,B,3,2,1,2,0,0,0,160.0,0,1,0,1600
2020-12-19,RB,apartment,D,4,2,1,2,0,0,0,180.0,0,1,0,700
2020-12-22,JN,apartment,A,3,2,1,1,0,0,0,110.0,0,1,0,1500
2020-12-19,RB,apartment,B,2,2,1,2,0,0,0,135.0,0,1,0,1000
2020-12-19,RB,apartment,B,2,2,1,1,1,1,0,120.0,0,1,0,1800
2020-12-27,RB,apartment,B,2,1,1,1,1,0,0,140.0,0,1,0,1400
2020-12-19,RB,apartment,B,1,1,1,1,0,1,0,75.0,0,1,0,850
2020-12-20,RB,apartment,B,2,1,1,1,0,1,0,115.0,0,1,0,950
2020-12-20,H,apartment,B,2,1,1,0,0,1,0,80.0,1,0,0,2300
2020-12-20,N,apartment,A,3,2,1,2,0,0,0,150.0,0,1,0,300
2020-12-23,RB,apartment,B,2,1,1,1,1,1,1,95.0,0,0,1,400
2020-12-20,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,700
2020-12-20,RB,apartment,A,2,2,1,1,1,0,0,140.0,0,0,1,550
2020-12-21,RB,apartment,B,2,1,1,1,1,1,1,80.0,0,1,0,1600
2020-12-20,RB,apartment,B,3,2,1,1,1,1,1,120.0,0,0,1,700
2020-12-22,RB,apartment,B,3,3,1,3,1,1,1,193.0,0,0,1,750
2020-12-20,N,apartment,A,2,1,1,1,0,1,0,140.0,0,1,0,1000
2020-12-20,RB,apartment,B,3,2,1,2,0,1,0,160.0,0,1,0,1100
2020-12-20,N,apartment,B,4,2,1,1,1,1,1,140.0,1,0,0,3500
2020-12-20,T,apartment,C,6,2,1,2,0,1,0,170.0,0,1,0,1500
2020-12-20,RB,apartment,B,3,2,1,1,1,1,0,145.0,0,0,1,400
2020-12-20,RB,apartment,A,2,2,1,2,1,1,1,120.0,0,0,1,550
2020-12-20,RB,apartment,B,3,2,1,1,0,0,0,140.0,0,1,0,1500
2020-12-20,N,apartment,A,3,2,1,1,0,0,0,110.0,0,1,0,1300
2020-12-31,RB,Roof,A,1,1,1,1,1,1,0,100.0,0,0,1,550
2020-12-21,JN,apartment,C,2,1,1,0,0,0,0,75.0,1,0,0,2000
2020-12-21,RB,apartment,B,3,3,1,3,1,1,1,190.0,0,0,1,650
2020-12-21,RB,apartment,B,2,2,1,2,1,0,0,150.0,0,1,0,1000
2020-12-21,RB,apartment,B,2,2,1,2,1,0,0,130.0,0,1,0,1300
2020-12-21,RB,apartment,B,2,2,1,2,1,0,0,130.0,0,1,0,1300
2020-12-21,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1600
2020-12-21,RB,apartment,C,2,1,1,2,0,0,0,155.0,0,1,0,1600
2020-12-24,RB,apartment,A,2,2,1,0,1,1,0,140.0,0,0,1,650
2020-12-21,T,apartment,A,2,1,1,1,0,0,0,80.0,0,1,0,1000
2020-12-24,T,apartment,A,2,1,1,1,0,0,0,140.0,0,1,0,1900
2020-12-22,RB,apartment,A,3,3,1,1,1,1,1,160.0,0,0,1,1000
2020-12-31,RB,apartment,A,2,3,1,1,1,1,1,170.0,0,0,1,1100
2020-12-21,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,1,0,1400
2020-12-22,T,apartment,B,3,2,1,2,0,1,0,115.0,0,1,0,1000
2020-12-24,RB,apartment,B,1,1,1,0,0,0,0,40.0,0,1,0,950
2020-12-22,T,apartment,B,3,1,1,2,0,0,0,110.0,0,1,0,1100
2020-12-22,RB,apartment,B,1,1,1,0,0,0,0,140.0,0,1,0,1200
2020-12-22,RB,apartment,B,3,2,1,0,1,1,0,140.0,0,1,0,1600
2020-12-22,N,apartment,A,1,1,1,0,0,0,0,65.0,0,1,0,700
2020-12-22,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,1,0,1300
2020-12-22,RB,apartment,A,3,2,1,1,1,1,0,160.0,0,0,1,750
2020-12-22,RB,apartment,A,2,2,1,0,1,1,0,100.0,0,0,1,650
2020-12-22,RB,apartment,B,2,2,1,2,1,1,0,130.0,0,1,0,1300
2020-12-24,RB,apartment,A,3,2,1,1,1,1,1,160.0,0,0,1,550
2021-01-07,RB,apartment,B,3,3,1,1,1,1,0,170.0,0,0,1,450
2020-12-22,H,apartment,B,2,1,1,0,0,0,0,80.0,1,0,0,1600
2020-12-22,RB,apartment,B,2,1,1,2,1,1,0,95.0,0,0,1,500
2020-12-22,N,apartment,C,5,1,1,0,0,1,0,150.0,1,0,0,2500
2020-12-22,T,apartment,C,2,3,1,1,0,0,0,140.0,1,0,0,200
2020-12-22,H,apartment,B,2,1,1,1,0,0,0,100.0,0,1,0,10000
2020-12-22,RB,apartment,A,3,3,1,1,1,1,0,140.0,0,0,1,700
2020-12-27,RB,apartment,B,3,3,1,2,1,1,1,170.0,0,1,0,1500
2020-12-22,JN,apartment,D,2,1,1,0,0,0,0,90.0,0,1,0,900
2020-12-22,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,0,1,650
2020-12-26,RB,Roof,B,3,3,1,3,1,1,1,280.0,0,0,1,800
2020-12-22,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,750
2020-12-22,RB,apartment,B,3,2,1,2,1,1,1,160.0,0,0,1,500
2020-12-22,RB,apartment,A,1,1,1,0,1,1,0,50.0,0,0,1,450
2020-12-26,B,apartment,B,3,3,1,2,1,1,0,154.0,0,1,0,2000
2020-12-23,RB,apartment,B,4,1,1,1,0,0,0,150.0,0,1,0,1100
2020-12-23,N,apartment,C,3,2,1,1,0,0,0,120.0,1,0,0,2200
2021-01-02,B,apartment,B,3,3,1,2,1,1,0,154.0,0,1,0,2000
2020-12-23,RB,apartment,A,3,3,1,1,1,1,0,140.0,0,0,1,700
2020-12-23,H,apartment,C,3,3,1,2,0,1,0,180.0,1,0,0,3500
2020-12-23,T,apartment,C,3,3,1,1,0,1,0,150.0,0,1,0,1300
2020-12-23,RB,apartment,B,3,2,1,1,1,1,1,150.0,0,1,0,1600
2020-12-23,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,0,1,200
2020-12-23,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,1,0,2500
2020-12-23,RB,apartment,A,2,2,1,1,1,1,1,140.0,0,0,1,1200
2020-12-23,RB,apartment,A,2,2,1,2,0,1,1,180.0,0,0,1,900
2020-12-23,RB,apartment,B,2,2,1,1,0,1,0,100.0,0,1,0,1200
2020-12-23,RB,apartment,B,2,1,1,0,0,0,0,110.0,0,1,0,1300
2020-12-23,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,700
2020-12-26,RB,apartment,B,3,3,1,1,1,1,1,150.0,0,0,1,500
2020-12-23,RB,apartment,A,2,2,1,1,0,0,1,140.0,0,0,1,700
2020-12-23,RB,Roof,A,1,1,1,1,1,1,0,140.0,0,0,1,550
2020-12-27,RB,apartment,B,1,1,1,1,1,1,1,95.0,0,0,1,400
2020-12-23,RB,apartment,A,1,1,1,1,1,0,1,140.0,0,0,1,550
2020-12-23,N,apartment,A,2,1,1,0,1,0,0,140.0,0,1,0,1800
2020-12-23,RB,apartment,A,2,1,1,0,1,1,0,100.0,0,0,1,600
2020-12-23,N,apartment,B,3,2,1,0,0,1,0,120.0,1,0,0,230
2020-12-24,N,apartment,A,3,2,1,0,0,1,0,130.0,0,1,0,1500
2020-12-24,RB,apartment,A,1,1,1,1,1,1,1,140.0,0,0,1,300
2020-12-26,RB,apartment,B,3,2,1,1,0,0,0,140.0,0,1,0,1200
2020-12-26,RB,apartment,B,2,1,1,1,0,1,0,100.0,0,0,1,350
2020-12-26,JN,apartment,B,3,2,1,1,1,1,0,120.0,1,0,0,280
2020-12-24,RB,villa,B,6,1,1,0,1,1,1,140.0,0,0,1,90000
2020-12-24,RB,Roof,A,2,1,1,2,0,1,1,270.0,0,1,0,2700
2020-12-31,N,apartment,B,3,3,1,1,0,1,0,160.0,1,0,0,3300
2020-12-26,T,apartment,B,2,1,1,0,0,0,0,75.0,0,1,0,850
2020-12-24,RB,apartment,B,3,3,1,2,0,1,1,140.0,0,0,1,500
2020-12-24,RB,apartment,A,4,2,1,2,0,0,0,160.0,0,0,1,800
2020-12-24,RB,apartment,B,3,3,1,1,1,1,1,175.0,0,0,1,600
2020-12-24,RB,apartment,A,2,1,1,0,0,0,0,110.0,0,1,0,1500
2020-12-24,RB,apartment,B,3,3,1,0,0,0,0,140.0,0,1,0,1600
2020-12-24,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-12-24,RB,apartment,B,1,2,1,2,0,1,0,90.0,0,1,0,1000
2020-12-26,RB,apartment,B,3,3,1,1,1,1,1,160.0,0,0,1,650
2020-12-26,RB,apartment,C,2,1,1,0,0,1,0,90.0,0,1,0,1100
2020-12-26,RB,apartment,A,3,3,1,1,1,1,1,190.0,0,0,1,1000
2020-12-30,RB,apartment,A,2,2,1,1,1,1,1,140.0,0,0,1,700
2020-12-26,N,apartment,A,3,2,1,0,0,0,0,110.0,0,1,0,1300
2020-12-26,N,apartment,B,3,1,1,1,1,1,0,120.0,1,0,0,3000
2020-12-26,T,apartment,C,2,2,1,2,0,1,0,80.0,0,1,0,11000
2020-12-26,N,apartment,A,1,1,1,1,1,1,1,100.0,0,1,0,2500
2020-12-26,N,apartment,A,3,2,1,1,1,1,0,140.0,0,1,0,1500
2020-12-26,B,apartment,A,1,1,1,1,0,1,1,34.0,0,1,0,1500
2020-12-31,B,apartment,A,2,1,1,1,0,1,1,95.0,0,1,0,2000
2020-12-26,N,apartment,B,4,2,1,1,0,0,0,120.0,1,0,0,2600
2021-01-02,B,apartment,B,3,2,1,2,0,1,0,120.0,0,1,0,1000
2020-12-26,RB,apartment,A,2,2,1,1,1,1,1,150.0,0,0,1,650
2020-12-26,RB,apartment,B,2,2,1,2,1,1,0,120.0,0,1,0,1600
2020-12-26,RB,apartment,A,6,3,1,3,0,1,0,200.0,0,0,1,2000
2020-12-26,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1600
2020-12-27,RB,apartment,B,2,2,1,3,0,0,0,140.0,1,0,0,250
2020-12-26,RB,apartment,B,3,2,1,1,1,0,0,140.0,0,0,1,500
2020-12-26,JN,apartment,B,6,2,1,2,1,1,0,170.0,1,0,0,350
2020-12-26,RB,apartment,A,2,2,1,1,1,1,1,100.0,0,0,1,650
2020-12-26,H,apartment,A,2,1,1,1,0,0,0,90.0,0,1,0,1800
2020-12-31,H,apartment,B,2,2,1,1,0,0,0,140.0,1,0,0,3500
2020-12-26,RB,apartment,A,3,3,1,0,1,1,0,140.0,0,0,1,700
2020-12-26,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1600
2020-12-26,RB,apartment,B,3,2,1,1,1,1,1,140.0,0,0,1,600
2020-12-27,RB,apartment,A,4,2,1,2,0,0,0,160.0,0,0,1,250
2020-12-26,RB,apartment,B,3,2,1,0,1,1,1,160.0,0,0,1,550
2020-12-26,RB,apartment,B,3,3,1,1,1,1,0,180.0,0,0,1,550
2020-12-26,RB,apartment,B,2,2,1,1,1,1,1,120.0,0,0,1,500
2020-12-27,RB,apartment,A,1,1,1,1,1,1,1,75.0,0,0,1,600
2020-12-27,RB,apartment,B,3,3,1,2,1,1,0,152.0,0,0,1,600
2020-12-27,N,apartment,B,2,2,1,0,0,0,0,120.0,1,0,0,2000
2020-12-27,RB,apartment,B,2,1,1,2,0,1,0,160.0,0,1,0,1100
2021-01-07,RB,apartment,A,1,1,1,0,0,1,1,55.0,0,1,0,1350
2020-12-27,T,apartment,B,3,1,1,2,0,0,0,140.0,1,0,0,2500
2020-12-27,RB,apartment,B,3,3,1,1,1,1,0,200.0,0,0,1,600
2020-12-27,RB,apartment,B,3,2,1,1,1,1,0,130.0,0,1,0,1300
2020-12-27,JN,apartment,B,3,2,1,1,0,1,0,175.0,0,1,0,1500
2020-12-30,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,800
2021-01-07,RB,apartment,A,1,1,1,1,1,1,1,80.0,0,0,1,500
2020-12-27,RB,apartment,A,3,3,1,1,1,1,1,160.0,0,0,1,700
2020-12-27,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,400
2020-12-27,RB,apartment,A,1,1,1,0,1,1,1,60.0,0,1,0,2000
2020-12-27,RB,apartment,A,2,2,1,1,1,1,0,100.0,0,0,1,550
2020-12-29,RB,apartment,B,2,1,1,0,0,0,0,100.0,0,1,0,1000
2020-12-28,N,apartment,B,3,3,1,2,0,0,0,220.0,1,0,0,2700
2020-12-28,JN,apartment,A,1,1,1,0,1,1,0,140.0,0,1,0,1400
2020-12-28,N,Roof,A,1,1,1,1,0,1,0,140.0,0,1,0,900
2020-12-28,RB,apartment,A,3,2,1,2,0,0,0,140.0,0,1,0,420
2020-12-28,RB,apartment,A,3,3,1,0,1,1,1,140.0,0,0,1,800
2020-12-28,RB,villa,A,3,3,1,2,0,1,1,185.0,0,0,1,1300
2020-12-28,RB,apartment,B,3,3,1,2,1,1,1,160.0,0,0,1,500
2020-12-28,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,750
2020-12-28,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,650
2020-12-28,RB,apartment,A,2,2,1,1,1,0,0,140.0,0,0,1,550
2020-12-28,RB,apartment,A,3,2,1,2,0,0,0,160.0,0,0,1,750
2020-12-29,RB,apartment,B,3,3,1,2,1,1,0,160.0,0,0,1,400
2020-12-29,H,apartment,C,3,2,1,2,0,0,0,140.0,1,0,0,3500
2020-12-28,RB,apartment,B,3,2,1,1,1,1,1,115.0,0,0,1,650
2020-12-28,RB,apartment,A,2,2,1,2,1,1,0,100.0,0,1,0,2200
2020-12-29,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,0,1,1100
2020-12-28,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-12-29,B,apartment,A,2,1,1,0,0,0,0,50.0,0,1,0,1300
2021-01-07,N,apartment,C,2,1,1,1,0,0,0,110.0,1,0,0,2600
2020-12-29,T,apartment,B,4,2,1,1,0,1,0,140.0,1,0,0,250
2020-12-29,RB,apartment,B,3,1,1,0,1,1,1,140.0,0,0,1,600
2020-12-29,RB,apartment,A,1,1,1,0,0,0,0,45.0,0,1,0,1000
2020-12-29,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,0,1,1100
2020-12-29,RB,apartment,A,3,3,1,2,0,0,1,220.0,0,1,0,3500
2020-12-29,RB,apartment,B,3,3,1,1,1,1,0,180.0,0,0,1,550
2020-12-29,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1600
2020-12-29,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,550
2020-12-29,RB,apartment,B,3,2,1,5,0,1,1,220.0,0,0,1,600
2020-12-29,JN,apartment,C,4,2,1,3,0,1,0,150.0,1,0,0,250
2021-01-07,T,apartment,A,2,1,1,1,0,0,0,80.0,0,1,0,1000
2020-12-29,RB,apartment,B,3,2,1,1,0,0,0,150.0,0,1,0,1500
2020-12-29,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,550
2020-12-29,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,1,0,1400
2020-12-29,RB,apartment,B,2,2,1,1,1,1,1,120.0,0,1,0,1800
2020-12-29,RB,apartment,B,2,1,1,1,0,0,0,109.0,0,0,1,450
2020-12-29,RB,apartment,B,3,3,1,2,1,1,0,170.0,0,1,0,1700
2020-12-29,B,apartment,B,2,2,1,2,0,0,0,135.0,0,1,0,1500
2020-12-29,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,1,0,1400
2020-12-30,RB,apartment,B,2,1,1,2,1,0,0,100.0,0,1,0,1200
2021-01-02,JN,apartment,C,6,3,1,1,0,0,0,170.0,0,1,0,1350
2020-12-30,JN,apartment,C,4,3,1,1,0,0,0,170.0,0,1,0,1350
2020-12-30,RB,apartment,B,3,2,1,2,1,1,0,160.0,0,1,0,1200
2020-12-30,RB,apartment,B,3,1,1,1,0,0,0,160.0,0,1,0,1200
2020-12-30,RB,apartment,B,3,3,1,2,1,1,0,175.0,0,0,1,700
2020-12-30,RB,apartment,A,1,1,1,0,0,0,0,25.0,0,0,1,500
2020-12-30,RB,apartment,B,3,3,1,2,1,1,1,240.0,0,0,1,600
2020-12-30,RB,apartment,B,2,2,1,1,1,1,0,120.0,0,1,0,1400
2020-12-30,RB,apartment,B,3,3,1,1,1,1,1,160.0,0,0,1,600
2020-12-30,RB,apartment,B,3,3,1,2,1,1,1,160.0,0,1,0,1400
2020-12-30,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,550
2020-12-30,RB,apartment,A,3,3,1,1,1,1,0,165.0,0,0,1,900
2020-12-30,RB,apartment,A,2,2,1,1,0,0,0,140.0,0,0,1,550
