date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,houseSpace,elevator,carParking,heating,priceUS
2020-09-08,RB,apartment,A,2,1,1,0,90.0,0,0,0,36.9
2020-09-07,RB,apartment,A,2,1,1,0,120.0,0,0,0,225.0
2020-09-07,RB,apartment,A,2,1,1,2,100.0,0,1,0,650.0
2020-09-16,RB,apartment,A,1,1,1,1,80.0,0,1,0,450.0
2020-09-07,RB,apartment,A,2,1,1,0,60.0,0,0,0,350.0
2020-09-07,N,Roof,A,3,2,1,3,160.0,1,1,0,0.3
2020-09-07,RB,apartment,A,3,2,1,1,165.0,1,1,0,800.0
2020-09-07,RB,apartment,B,3,3,1,1,200.0,1,1,0,700.0
2020-09-07,RB,apartment,B,3,3,1,1,140.0,1,1,0,550.0
2020-09-07,RB,apartment,A,1,1,1,1,90.0,0,1,1,450.0
2020-09-08,RB,apartment,A,3,3,1,1,170.0,1,1,1,900.0
2020-09-07,RB,apartment,A,3,2,1,1,,1,1,1,600.0
2020-09-13,RB,apartment,A,3,3,1,2,,1,1,0,700.0
2020-09-07,RB,apartment,B,3,3,1,1,150.0,1,1,0,450.0
2020-09-07,RB,apartment,A,1,1,1,0,54.0,0,0,0,350.0
2020-09-07,N,apartment,C,3,1,1,1,140.0,0,1,0,3948.0
2020-09-07,RB,apartment,B,1,1,1,0,,1,1,0,350.0
2020-09-08,RB,apartment,B,3,1,1,2,170.0,0,0,0,450.0
2020-09-07,RB,apartment,B,2,1,1,1,100.0,1,1,0,360.0
2020-09-08,RB,apartment,B,3,1,1,0,100.0,0,1,0,300.0
2020-09-08,RB,apartment,C,3,2,1,2,150.0,1,1,0,360.0
2020-09-08,RB,apartment,A,2,2,1,1,140.0,1,1,1,600.0
2020-09-08,N,apartment,B,2,1,1,1,90.0,1,1,0,300.0
2020-09-08,JN,apartment,C,3,3,1,0,120.0,0,0,0,4230.0
2020-09-08,RB,apartment,B,2,1,1,2,120.0,1,1,0,300.0
2020-09-08,RB,Roof,B,2,1,1,0,170.0,0,0,0,550.0
2020-09-08,B,apartment,A,1,1,1,0,100.0,1,1,0,500.0
2020-09-08,RB,apartment,A,2,2,1,1,,1,1,0,500.0
2020-09-08,RB,apartment,B,2,1,1,0,,1,1,0,360.0
2020-09-08,RB,apartment,A,1,1,1,0,,1,0,0,500.0
2020-09-08,H,apartment,B,4,2,1,0,,0,1,0,4230.0
2020-09-14,B,Roof,B,2,2,1,0,200.0,1,1,1,600.0
2020-09-12,RB,apartment,B,2,2,1,1,,0,1,0,300.0
2020-09-08,RB,apartment,A,1,2,2,1,135.0,1,0,0,165.0
2020-09-08,H,apartment,B,3,1,1,1,120.0,0,0,0,330.0
2020-09-08,RB,apartment,A,2,2,1,1,,0,0,0,500.0
2020-09-08,RB,apartment,B,3,3,1,1,145.0,1,1,1,450.0
2020-09-08,RB,apartment,A,1,1,1,1,75.0,1,1,0,500.0
2020-09-08,RB,apartment,B,3,3,1,1,170.0,0,0,0,500.0
2020-09-08,RB,apartment,A,3,2,1,1,,1,1,1,600.0
2020-09-08,RB,apartment,B,3,3,1,1,145.0,1,1,0,550.0
2020-09-08,RB,apartment,A,3,3,1,1,180.0,1,1,1,1000.0
2020-09-08,RB,apartment,A,3,3,1,1,180.0,1,1,1,1200.0
2020-09-08,RB,apartment,B,3,3,1,1,180.0,1,1,1,650.0
2020-09-08,B,apartment,A,3,2,1,3,190.0,0,1,0,600.0
2020-09-08,RB,apartment,A,3,2,1,1,125.0,0,0,0,600.0
2020-09-09,H,apartment,C,4,2,1,2,140.0,1,1,0,4230.0
2020-09-08,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-09-09,RB,apartment,A,2,1,1,1,90.0,1,0,0,270.0
2020-09-19,RB,apartment,A,3,2,1,2,150.0,1,1,0,700.0
2020-09-09,JN,apartment,B,2,1,1,1,90.0,0,1,0,300.0
2020-09-16,RB,apartment,A,1,1,1,0,,1,1,0,450.0
2020-09-16,RB,apartment,A,1,1,0,1,28.0,1,1,0,360.0
2020-09-09,RB,apartment,B,3,3,1,2,,1,1,0,450.0
2020-09-09,N,apartment,B,4,2,1,3,130.0,1,1,0,4230.0
2020-09-09,RB,apartment,B,1,1,1,0,37.0,1,1,0,350.0
2020-09-09,N,apartment,B,3,1,1,1,110.0,0,0,0,2820.0
2020-09-09,JR,apartment,B,3,3,1,0,150.0,1,0,0,0.3
2020-10-01,RB,apartment,A,2,1,1,1,55.0,0,1,0,198.0
2020-09-09,RB,apartment,B,3,3,1,2,,1,1,0,750.0
2020-09-09,RB,apartment,A,2,1,1,1,,1,1,0,550.0
2020-09-17,JN,apartment,C,3,3,1,0,120.0,0,0,0,390.0
2020-09-09,H,apartment,B,4,2,1,1,145.0,1,1,0,4371.0
2020-09-10,RB,apartment,A,1,1,1,0,50.0,1,1,1,540.0
2020-09-09,RB,apartment,A,3,3,1,1,170.0,1,1,1,900.0
2020-09-09,RB,apartment,A,3,2,1,1,130.0,0,0,0,600.0
2020-09-09,RB,apartment,B,2,1,1,1,85.0,1,0,0,430.0
2020-09-09,RB,apartment,B,3,2,1,1,120.0,0,0,0,300.0
2020-09-10,RB,apartment,B,3,1,1,1,130.0,0,1,0,390.0
2020-09-14,RB,Roof,A,3,2,1,1,150.0,1,1,1,700.0
2020-09-16,RB,apartment,A,3,2,1,0,150.0,1,1,1,700.0
2020-09-16,RB,apartment,B,3,1,1,1,,1,1,0,75.0
2020-09-13,RB,apartment,B,3,3,1,1,170.0,1,1,1,450.0
2020-09-09,RB,apartment,B,3,3,1,0,150.0,1,1,0,480.0
2020-09-09,RB,apartment,B,1,1,1,0,,0,0,0,550.0
2020-09-09,RB,apartment,B,2,1,1,1,100.0,0,0,0,500.0
2020-09-09,RB,apartment,B,3,2,1,1,150.0,1,1,0,500.0
2020-09-10,RB,apartment,B,2,1,1,1,110.0,0,0,0,330.0
2020-09-10,RB,apartment,A,3,2,1,0,,1,1,0,750.0
2020-09-10,RB,apartment,B,1,1,1,0,20.0,1,0,1,225.0
2020-09-10,T,apartment,B,3,1,1,2,120.0,0,0,0,3666.0
2020-09-10,N,apartment,C,3,2,1,0,120.0,0,0,0,330.0
2020-09-10,N,apartment,B,2,1,1,0,80.0,0,0,0,2820.0
2020-09-15,RB,apartment,B,3,3,1,1,175.0,1,0,1,500.0
2020-09-10,RB,apartment,A,3,3,1,1,180.0,1,1,1,1000.0
2020-09-10,RB,apartment,A,3,3,1,1,170.0,1,1,1,900.0
2020-09-10,RB,apartment,A,3,3,1,1,180.0,1,1,1,1150.0
2020-09-10,RB,apartment,A,3,1,1,1,,1,0,0,105.0
2020-09-10,RB,apartment,B,1,1,1,1,,0,0,0,90.0
2020-09-10,RB,apartment,A,1,1,1,0,,0,0,0,420.0
2020-09-10,RB,apartment,B,2,2,1,1,130.0,1,1,0,450.0
2020-09-10,RB,apartment,B,2,1,1,1,100.0,1,1,0,360.0
2020-09-10,T,apartment,C,3,2,1,1,140.0,0,0,0,1692.0
2020-09-12,RB,apartment,A,2,2,1,1,115.0,1,1,0,150.0
2020-09-12,RB,apartment,C,4,2,1,2,130.0,0,1,0,509.0
2020-09-12,T,apartment,B,2,1,1,0,90.0,0,0,0,330.0
2020-09-12,H,apartment,B,2,2,1,1,130.0,0,0,0,3807.0
2020-09-12,RB,apartment,B,3,3,1,1,185.0,1,1,0,600.0
2020-09-12,RB,apartment,B,4,2,1,0,,1,1,0,360.0
2020-09-12,TB,apartment,B,5,3,1,1,170.0,0,1,0,300.0
2020-09-12,B,apartment,B,1,1,1,1,70.0,0,0,0,270.0
2020-09-14,N,apartment,C,3,2,1,0,120.0,0,0,0,330.0
2020-09-12,RB,apartment,B,1,1,1,0,,0,0,0,210.0
2020-09-12,RB,apartment,B,2,1,1,0,,1,1,0,360.0
2020-09-12,RB,apartment,A,2,1,1,1,,1,1,0,550.0
2020-09-13,RB,apartment,A,3,2,1,2,140.0,1,1,0,1000.0
2020-09-13,RB,apartment,A,1,1,1,0,70.0,1,1,1,540.0
2020-09-12,RB,apartment,C,3,3,1,1,185.0,1,1,1,1000.0
2020-09-12,RB,apartment,D,3,1,1,1,,1,0,0,120.0
2020-09-12,RB,apartment,B,2,2,1,1,120.0,1,1,0,400.0
2020-09-13,JR,apartment,B,3,2,1,2,150.0,0,0,0,600.0
2020-09-12,RB,apartment,A,2,2,1,1,,1,0,1,700.0
2020-09-12,RB,apartment,B,3,2,1,2,200.0,0,0,0,500.0
2020-09-12,N,apartment,A,1,1,1,1,50.0,1,1,1,90.0
2020-09-12,N,apartment,B,4,2,1,1,165.0,1,1,0,5640.0
2020-09-12,RB,apartment,B,2,2,1,1,140.0,0,1,1,480.0
2020-09-12,RB,apartment,A,1,1,1,1,90.0,0,1,1,550.0
2020-09-17,B,apartment,A,1,1,1,1,40.0,1,1,1,510.0
2020-09-12,B,apartment,A,2,1,1,2,70.0,1,1,1,750.0
2020-09-12,RB,apartment,A,2,2,1,1,,0,0,0,540.0
2020-09-12,RB,apartment,A,2,1,1,1,,0,0,0,500.0
2020-09-12,N,apartment,B,2,1,1,2,120.0,0,1,0,3102.0
2020-09-12,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-09-13,T,apartment,C,3,2,1,2,120.0,0,0,0,3948.0
2020-09-13,RB,apartment,B,3,3,2,1,160.0,1,1,0,500.0
2020-09-13,RB,apartment,B,2,2,1,1,135.0,0,0,0,500.0
2020-09-13,N,apartment,A,2,1,1,0,60.0,0,0,0,255.0
2020-09-13,N,apartment,A,1,1,1,1,,0,0,0,155.1
2020-09-13,RB,apartment,A,1,1,1,1,120.0,1,1,1,700.0
2020-09-13,RB,apartment,A,2,1,1,1,100.0,0,1,0,240.0
2020-09-15,RB,apartment,A,1,1,1,1,80.0,1,1,0,495.0
2020-09-13,RB,apartment,C,3,2,1,3,180.0,0,1,0,500.0
2020-09-13,RB,apartment,B,2,2,1,1,125.0,1,1,0,360.0
2020-09-13,RB,apartment,A,3,3,1,1,150.0,1,1,1,650.0
2020-09-13,RB,apartment,B,1,1,1,1,95.0,1,1,1,400.0
2020-09-13,RB,apartment,B,3,3,1,1,,1,1,0,360.0
2020-09-13,RB,apartment,A,3,3,1,1,,1,1,0,800.0
2020-09-13,RB,apartment,A,3,3,1,1,,1,1,0,700.0
2020-09-13,RB,apartment,B,3,3,1,1,160.0,1,1,0,360.0
2020-09-13,RB,apartment,A,3,3,1,2,150.0,0,0,0,700.0
2020-09-13,RB,apartment,B,3,3,1,1,170.0,1,0,0,600.0
2020-09-14,RB,apartment,A,2,2,1,0,100.0,1,1,0,550.0
2020-09-13,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-13,RB,apartment,B,3,2,1,1,135.0,1,1,0,450.0
2020-09-13,RB,apartment,A,3,2,1,1,130.0,0,0,0,600.0
2020-09-13,RB,apartment,B,2,1,1,1,,0,0,0,450.0
2020-09-17,RB,apartment,A,2,2,1,0,100.0,1,1,1,840.0
2020-09-23,RB,apartment,A,1,1,1,1,60.0,1,1,1,600.0
2020-09-14,H,apartment,B,2,1,1,1,100.0,0,0,0,3600.0
2020-09-14,RB,Roof,B,1,1,1,2,90.0,0,0,0,420.0
2020-09-14,RB,apartment,A,2,1,1,1,100.0,0,0,0,500.0
2020-09-14,RB,apartment,B,2,1,1,0,,1,1,0,360.0
2020-09-14,N,apartment,A,4,2,1,2,190.0,1,1,0,540.0
2020-09-14,T,apartment,A,2,1,1,1,,0,0,0,510.0
2020-10-12,RB,apartment,B,3,2,1,1,135.0,1,1,0,450.0
2020-09-14,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-17,RB,apartment,A,2,2,1,0,60.0,1,1,1,840.0
2020-09-14,RB,apartment,B,3,3,1,2,220.0,1,1,1,700.0
2020-09-14,RB,apartment,B,3,3,1,2,170.0,1,1,0,500.0
2020-09-14,RB,apartment,A,3,3,1,1,180.0,1,1,1,1000.0
2020-09-14,RB,apartment,A,3,3,1,1,180.0,1,1,1,1100.0
2020-09-14,RB,apartment,A,3,3,1,1,180.0,1,1,1,900.0
2020-09-17,RB,Roof,B,3,2,1,2,300.0,1,1,0,550.0
2020-09-14,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-14,B,apartment,B,3,2,1,2,,0,1,0,600.0
2020-09-15,JN,apartment,B,2,1,1,0,80.0,0,0,0,2820.0
2020-09-14,RB,apartment,B,3,3,1,1,170.0,1,1,1,550.0
2020-09-15,T,apartment,B,5,3,1,1,250.0,0,0,0,2820.0
2020-09-17,RB,apartment,B,3,3,1,2,200.0,1,1,1,700.0
2020-09-14,RB,Roof,B,3,3,1,1,180.0,1,1,0,650.0
2020-09-14,RB,apartment,A,2,1,1,1,,0,0,0,600.0
2020-09-23,RB,apartment,A,1,1,1,0,,1,1,0,550.0
2020-09-14,RB,apartment,A,2,1,1,1,80.0,0,0,0,550.0
2020-09-14,RB,apartment,B,3,3,1,2,200.0,1,1,0,700.0
2020-09-14,RB,apartment,B,1,1,1,1,,1,1,0,285.0
2020-09-15,N,apartment,C,3,1,1,2,135.0,0,0,0,3666.0
2020-09-15,RB,apartment,B,2,1,1,2,110.0,0,0,0,390.0
2020-09-15,RB,apartment,A,3,2,1,2,180.0,1,1,0,800.0
2020-09-15,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-09-15,N,apartment,A,3,2,1,1,145.0,1,0,0,510.0
2020-09-22,T,apartment,B,4,2,1,0,145.0,1,0,0,4935.0
2020-09-15,T,apartment,B,4,2,1,0,140.0,0,0,0,420.0
2020-09-15,JN,apartment,B,3,1,1,1,145.0,0,1,0,360.0
2020-09-15,RB,apartment,B,3,3,1,2,180.0,1,1,0,700.0
2020-09-15,RB,apartment,A,2,1,1,1,,1,1,0,550.0
2020-09-15,RB,apartment,A,3,3,1,2,,1,1,0,500.0
2020-09-16,N,apartment,C,3,2,1,0,120.0,0,0,0,330.0
2020-09-24,RB,apartment,A,3,3,1,2,,1,1,0,800.0
2020-09-15,RB,apartment,A,2,2,1,1,100.0,1,1,1,700.0
2021-03-03,RB,apartment,B,3,3,1,1,165.0,1,1,0,690.0
2020-12-03,N,apartment,A,2,1,1,1,,0,0,0,300.0
2020-09-15,RB,apartment,B,3,3,1,1,190.0,1,1,0,800.0
2020-09-15,RB,apartment,B,3,2,1,2,180.0,1,1,0,550.0
2020-09-15,RB,apartment,A,3,3,1,1,,1,1,0,750.0
2020-09-15,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-09-16,RB,apartment,A,3,3,1,1,160.0,1,1,0,155.1
2020-09-19,RB,apartment,A,3,3,1,1,150.0,0,1,1,700.0
2020-09-15,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-16,RB,apartment,B,2,1,1,1,90.0,0,0,0,360.0
2020-09-16,RB,apartment,B,1,2,1,1,80.0,0,1,0,300.0
2020-09-15,RB,apartment,A,2,2,1,1,120.0,1,1,1,600.0
2020-09-16,N,apartment,C,2,1,1,1,100.0,0,0,0,3525.0
2020-09-15,H,apartment,C,3,2,1,1,135.0,1,1,0,5640.0
2020-09-16,N,apartment,C,3,1,1,1,140.0,0,1,0,3666.0
2020-09-15,RB,apartment,B,2,2,1,1,130.0,1,1,0,450.0
2020-09-15,RB,apartment,B,3,2,1,1,160.0,1,1,1,650.0
2020-09-16,RB,apartment,A,2,1,1,1,110.0,0,1,1,450.0
2020-09-16,RB,apartment,A,2,1,1,1,110.0,1,0,0,550.0
2020-09-16,JR,apartment,B,2,1,1,1,125.0,0,0,0,204.0
2020-09-16,RB,apartment,B,2,1,1,1,88.0,1,1,0,360.0
2020-09-17,RB,apartment,B,2,1,1,1,80.0,1,1,0,350.0
2020-09-16,B,apartment,B,3,2,1,2,130.0,0,0,0,690.0
2020-09-16,RB,apartment,A,1,1,1,0,,1,0,0,500.0
2020-09-16,RB,apartment,A,3,2,1,2,160.0,1,0,0,900.0
2020-09-16,RB,apartment,A,2,1,1,1,,0,0,0,500.0
2020-09-16,RB,apartment,B,2,1,1,0,100.0,1,1,0,1150.0
2020-09-16,RB,apartment,A,3,3,1,2,,1,1,1,1000.0
2020-09-16,N,apartment,A,4,3,1,2,200.0,1,1,0,750.0
2020-09-16,H,apartment,B,2,2,1,2,150.0,0,1,0,4935.0
2021-01-09,RB,apartment,A,3,3,1,1,160.0,1,1,0,1100.0
2020-09-16,RB,apartment,A,3,2,1,2,120.0,0,0,0,480.0
2020-09-16,JN,apartment,B,5,2,1,2,140.0,0,0,0,600.0
2020-09-24,RB,apartment,A,3,3,1,1,160.0,1,1,0,155.1
2020-09-17,N,apartment,C,5,2,1,2,175.0,1,1,1,4512.0
2020-09-17,RB,apartment,A,1,2,1,1,15.0,0,1,0,165.0
2020-09-16,RB,apartment,B,3,3,1,3,200.0,1,0,1,750.0
2020-09-16,RB,apartment,A,3,3,1,2,,1,1,0,700.0
2020-09-16,RB,apartment,A,1,1,1,0,,1,0,0,450.0
2020-09-16,N,apartment,A,2,1,1,0,,1,0,0,570.0
2020-09-17,N,apartment,A,2,1,1,1,,0,0,0,45.0
2020-09-16,RB,apartment,B,3,2,1,0,,0,0,0,600.0
2020-09-16,RB,apartment,B,2,1,1,1,100.0,1,1,0,360.0
2020-09-16,N,apartment,A,3,2,1,1,210.0,1,1,0,900.0
2020-09-16,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-17,RB,apartment,C,3,1,1,1,170.0,1,1,1,600.0
2020-09-17,RB,apartment,B,2,1,1,0,,0,0,0,180.0
2020-09-17,H,apartment,B,3,2,1,1,150.0,1,1,0,4935.0
2020-09-17,RB,apartment,A,3,3,1,2,180.0,1,1,1,900.0
2020-09-21,RB,apartment,C,4,2,1,2,130.0,0,1,0,500.0
2020-09-17,N,apartment,A,3,2,1,0,150.0,0,0,0,660.0
2020-09-17,RB,apartment,A,2,2,1,1,130.0,1,1,1,600.0
2020-09-21,RB,apartment,B,3,3,1,1,175.0,1,1,0,450.0
2021-02-11,RB,apartment,A,3,2,1,1,150.0,1,1,0,650.0
2020-09-22,RB,apartment,A,2,2,1,0,,1,1,0,600.0
2020-09-17,RB,apartment,A,3,2,1,2,160.0,0,0,1,700.0
2020-09-17,RB,apartment,B,3,3,1,2,230.0,1,1,1,700.0
2020-09-17,RB,apartment,B,3,3,1,1,160.0,1,1,0,480.0
2020-09-17,RB,apartment,A,2,1,1,0,,0,0,0,90.0
2020-09-19,B,apartment,B,2,1,1,2,100.0,0,0,0,450.0
2020-09-17,RB,apartment,B,2,1,1,1,90.0,1,0,0,400.0
2020-09-17,RB,apartment,A,2,2,1,1,,1,0,0,700.0
2020-09-17,RB,apartment,A,3,2,1,2,172.0,1,1,0,125000.0
2020-09-17,RB,apartment,B,2,3,1,0,,0,0,0,950.0
2020-09-17,RB,Roof,B,3,3,1,1,200.0,1,1,0,650.0
2020-09-17,RB,apartment,B,3,3,1,1,140.0,1,1,0,550.0
2020-09-17,RB,apartment,B,3,3,1,0,170.0,1,1,0,450.0
2020-09-17,RB,apartment,B,3,3,1,1,180.0,0,0,0,130000.0
2020-09-17,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-17,RB,apartment,A,2,1,1,1,,0,0,0,550.0
2020-09-17,RB,apartment,B,2,1,1,1,90.0,1,0,0,430.0
2020-09-20,N,apartment,A,4,2,1,2,,1,1,0,780.0
2020-09-19,N,apartment,A,4,2,1,1,130.0,1,1,0,600.0
2020-09-19,RB,apartment,B,2,1,1,1,131.0,1,1,0,540.0
2020-09-19,N,apartment,A,3,2,1,2,180.0,1,1,1,750.0
2020-09-19,RB,apartment,A,2,1,1,1,,0,1,0,390.0
2020-09-22,RB,apartment,A,3,1,1,1,150.0,0,1,0,540.0
2020-09-19,N,apartment,A,3,3,1,1,150.0,1,1,0,810.0
2020-09-19,RB,apartment,A,3,1,1,1,,1,0,0,120.0
2020-09-19,N,apartment,A,1,1,1,1,90.0,1,1,0,562.59
2020-09-19,N,apartment,A,2,1,1,0,,0,0,0,150.0
2020-09-20,RB,apartment,B,1,1,1,0,0.0,0,1,0,270.0
2020-09-19,N,apartment,C,4,2,1,1,170.0,1,1,1,4512.0
2020-09-20,RB,apartment,B,4,1,1,1,150.0,0,0,0,390.0
2020-09-20,N,apartment,C,3,2,1,1,150.0,1,1,0,4230.0
2020-09-19,RB,apartment,B,2,1,1,1,120.0,0,0,0,375.0
2020-09-19,RB,apartment,B,2,1,1,1,110.0,0,1,0,300.0
2020-09-19,RB,apartment,A,2,2,1,2,100.0,1,0,0,660.0
2020-09-20,RB,apartment,B,2,1,1,1,130.0,0,0,0,300.0
2020-09-21,RB,apartment,A,3,2,1,0,140.0,1,1,1,1000.0
2020-09-19,RB,apartment,B,3,2,1,1,135.0,1,1,0,400.0
2020-09-20,RB,apartment,A,2,1,1,1,110.0,0,0,0,405.0
2020-09-26,RB,Roof,B,3,2,1,2,300.0,1,1,0,600.0
2020-09-19,RB,apartment,A,3,2,1,1,170.0,0,0,0,700.0
2020-09-19,RB,apartment,A,3,3,1,1,,1,1,1,800.0
2020-09-19,RB,apartment,A,3,3,1,1,,1,1,0,800.0
2020-09-19,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-19,T,apartment,A,1,1,1,0,,0,1,0,390.0
2020-09-20,N,apartment,B,3,1,1,0,130.0,0,0,0,3384.0
2020-09-19,RB,apartment,B,2,2,1,1,,1,0,0,300.0
2020-09-19,B,apartment,A,1,1,1,1,40.0,0,1,1,450.0
2020-09-19,RB,apartment,A,1,1,1,1,,0,0,0,420.0
2020-09-19,RB,apartment,A,3,2,1,1,125.0,0,0,0,600.0
2020-09-20,N,apartment,A,1,1,1,1,50.0,1,1,1,240.0
2020-09-20,RB,apartment,A,1,1,1,0,,1,1,0,450.0
2020-09-20,RB,apartment,A,3,3,1,2,,1,1,0,700.0
2020-09-20,RB,apartment,B,2,2,1,1,,1,1,1,600.0
2020-09-21,RB,apartment,A,1,1,1,0,,0,1,0,390.0
2020-09-24,RB,Roof,B,2,2,1,0,,1,1,0,550.0
2020-09-20,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-09-20,RB,apartment,C,3,2,1,2,150.0,0,1,0,330.0
2020-09-22,N,apartment,A,3,2,1,1,140.0,1,0,0,540.0
2020-09-20,N,apartment,A,4,2,1,1,140.0,0,1,0,600.0
2020-09-20,N,apartment,A,3,2,1,1,100.0,1,1,0,450.0
2020-09-20,RB,apartment,B,3,2,1,0,,0,1,0,540.0
2020-09-22,RB,apartment,B,2,1,1,1,1100.0,1,1,0,634.5
2020-09-20,RB,apartment,B,3,1,1,1,135.0,1,1,0,300.0
2020-09-20,RB,apartment,A,1,1,1,0,50.0,1,1,1,540.0
2020-09-20,RB,apartment,A,1,1,1,0,,1,1,0,550.0
2020-09-20,RB,Roof,B,3,3,1,1,300.0,1,1,0,650.0
2020-09-20,RB,apartment,B,2,2,1,1,,1,1,0,450.0
2020-09-20,JN,apartment,A,2,1,1,1,84.0,1,1,1,90.0
2020-09-20,RB,apartment,B,1,1,1,1,60.0,1,0,0,240.0
2020-09-27,RB,apartment,B,3,3,1,1,150.0,1,1,0,500.0
2020-09-20,H,apartment,B,4,2,1,2,160.0,1,1,0,5922.0
2020-09-20,RB,apartment,A,3,2,1,1,,0,0,0,450.0
2020-09-20,RB,apartment,A,3,3,1,2,175.0,1,1,1,1000.0
2020-09-20,RB,apartment,A,3,3,1,2,175.0,1,1,1,1100.0
2020-09-20,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-20,RB,apartment,A,2,3,1,2,170.0,1,1,1,1000.0
2020-09-21,N,apartment,B,2,1,1,1,120.0,0,0,0,2820.0
2020-09-21,RB,apartment,B,3,2,1,0,140.0,0,0,1,450.0
2020-09-21,RB,apartment,B,3,3,1,0,,1,1,1,650.0
2020-09-24,H,apartment,B,3,2,1,0,100.0,0,0,0,2679.0
2020-09-21,N,apartment,C,3,1,1,3,125.0,0,0,0,3666.0
2020-09-21,RB,apartment,A,1,1,1,1,75.0,1,1,1,550.0
2020-09-21,N,apartment,A,1,1,1,0,50.0,0,0,0,300.0
2020-09-21,RB,apartment,A,3,3,1,1,140.0,1,1,0,600.0
2020-09-23,RB,apartment,A,3,3,1,1,170.0,1,1,1,800.0
2020-09-23,RB,Roof,A,2,2,1,0,100.0,1,1,0,650.0
2020-09-21,RB,apartment,A,3,3,1,1,170.0,1,1,0,750.0
2020-09-21,N,apartment,B,2,1,1,0,90.0,0,0,0,2820.0
2020-09-21,RB,apartment,B,3,3,1,0,,1,1,0,600.0
2020-09-21,RB,apartment,B,3,3,1,1,180.0,0,0,0,800.0
2020-09-21,RB,apartment,B,3,3,1,1,145.0,1,1,1,700.0
2020-09-21,JN,apartment,B,3,1,1,1,100.0,0,1,0,270.0
2020-09-21,RB,apartment,B,3,2,1,1,140.0,1,1,0,360.0
2020-09-21,RB,Roof,B,3,3,1,2,240.0,1,1,1,1100.0
2020-09-21,B,apartment,B,3,2,1,2,130.0,1,1,0,600.0
2020-09-28,RB,Roof,B,3,3,1,1,300.0,1,1,0,650.0
2020-09-21,RB,apartment,B,6,4,2,0,400.0,1,1,1,3500.0
2020-09-21,RB,Roof,A,2,2,1,1,,1,1,0,650.0
2020-09-21,RB,apartment,B,3,3,1,1,200.0,1,1,1,800.0
2020-09-21,RB,apartment,B,2,2,1,1,120.0,1,1,0,450.0
2020-09-27,H,apartment,B,3,2,1,0,110.0,0,0,0,2679.0
2020-09-21,RB,apartment,B,3,3,1,1,142.0,1,1,0,550.0
2020-09-21,RB,apartment,B,3,3,1,1,160.0,1,1,0,500.0
2020-09-22,N,apartment,A,4,2,1,2,190.0,1,1,0,525.0
2020-09-21,RB,apartment,A,3,3,1,1,170.0,1,1,1,1000.0
2020-09-21,RB,apartment,A,3,3,1,1,175.0,1,1,1,1000.0
2020-09-21,RB,apartment,A,1,1,1,0,,0,0,0,400.0
2020-09-22,RB,apartment,A,3,3,1,1,170.0,1,1,1,900.0
2020-09-21,RB,apartment,A,2,1,1,1,,0,0,0,550.0
2020-09-22,N,apartment,A,3,1,1,1,,0,0,0,150.0
2020-09-27,N,apartment,C,2,1,1,0,80.0,0,0,0,2115.0
2020-09-22,RB,apartment,A,2,1,1,0,,0,0,0,120.0
2020-09-22,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-09-27,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-09-23,RB,Roof,B,2,1,1,1,110.0,0,0,0,330.0
2020-09-23,RB,apartment,A,3,2,1,1,120.0,1,1,1,700.0
2020-09-22,RB,apartment,A,3,3,1,1,170.0,1,1,1,1000.0
2020-09-22,RB,apartment,B,2,1,1,0,90.0,0,0,0,345.0
2020-09-24,RB,apartment,A,1,1,1,0,50.0,1,1,1,540.0
2020-09-22,RB,apartment,B,3,3,1,2,,1,1,0,750.0
2020-09-22,RB,apartment,A,3,2,1,1,140.0,1,1,0,800.0
2020-09-22,RB,apartment,A,1,1,1,1,,0,0,0,350.0
2020-09-22,RB,apartment,A,1,1,1,1,,0,0,0,350.0
2020-09-22,RB,apartment,A,3,2,1,1,,0,0,0,750.0
2020-09-23,N,apartment,A,3,2,1,0,,0,0,0,180.0
2020-09-22,RB,apartment,A,3,2,1,1,160.0,0,0,0,600.0
2020-10-06,RB,apartment,A,2,2,1,1,130.0,1,1,1,600.0
2020-09-23,RB,apartment,A,1,1,1,0,,0,0,0,135.0
2020-09-23,RB,apartment,A,3,3,1,1,220.0,1,1,1,700.0
2020-09-23,RB,apartment,A,2,1,1,0,,0,1,0,105.0
2020-09-23,N,apartment,B,2,1,1,0,85.0,0,0,0,2115.0
