date,houseId,category,city,address,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,loungeType,houseSpace,landArea,elevator,carParking,heating,price,priceType
2020-10-12 ,250333,منفصل,اريحا, -  مدينة اريحا,منزل,مفروشة ,اربع غرف ,2 , , , ,140, , ,نعم , ,200000,دولار
2020-09-15 ,250334,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,2 ,1 ,3 ,يوجد صاله كبيرة ,191, ,نعم ,نعم ,نعم ,63000,دينار
2020-10-05 ,250335,منفصل,اريحا, -  مدينة اريحا,منزل,مفروشة ,اربع غرف ,2 , , ,يوجد ,140, , ,نعم , ,200000,دولار
2020-09-15 ,250336,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة كبيرة , , ,نعم ,نعم , ,500,دولار
2020-09-15 ,250337,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,1 ,1 ,1 ,صالة كبيرة ,110, , ,نعم , ,40000,دينار
2020-09-16 ,250338,للايجار,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 , ,1 ,120, , , , ,1100,شيكل
2020-09-24 ,250339,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة كبيرة , , ,نعم ,نعم , ,800,دولار
2020-09-21 ,250340,للبيع,رام الله والبيرة, - بيتونيا,شقة,مشطب ,ثلاث غرف ,1 ,1 ,2 ,نعم ,136, , , , ,52000,دولار
2020-09-15 ,250341,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,2 ,1 ,1 ,نعم ,100, ,نعم ,نعم ,نعم ,700,دولار
2021-03-03 ,250343,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,165,800,نعم ,نعم , ,2300,شيكل
2020-12-03 ,250344,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,1 , , , , , ,1000,شيكل
2020-09-16 ,250345,للبيع,جنين, -  مدينة جنين,شقة,مفروشة ,غرفتين ,2 ,1 ,2 ,صالة كبيره  ,140, ,نعم ,نعم , ,50000,دينار
2020-09-30 ,250347,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,صالة كبيرة ,181, ,نعم ,نعم ,نعم ,162000,دولار
2020-09-15 ,250349,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,صالة كبيرة  ,155, ,نعم ,نعم ,نعم ,142000,دولار
2020-09-15 ,250350,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 , ,190, ,نعم ,نعم , ,800,دولار
2020-09-21 ,250351,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,صالة كبيرة  ,165, ,نعم ,نعم ,نعم ,154000,دولار
2020-09-15 ,250352,للبيع,بيت لحم, - بيت جالا,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,صاله كبيره ,150, ,نعم ,نعم ,نعم ,230000,دولار
2020-09-15 ,250353,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,1 ,140, , , ,نعم ,135000,دولار
2020-09-15 ,250354,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,نعم ,165, ,نعم ,نعم , ,90.000,دولار
2020-09-16 ,250355,منفصل,رام الله والبيرة, -  مدينة البيرة,منزل,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,نعم ,120,200, ,نعم , ,1400,شيكل
2020-09-15 ,250356,للايجار,رام الله والبيرة, - سردا,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,1 ,180, ,نعم ,نعم , ,550,دولار
2020-09-15 ,250358,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,2 ,150, , , , ,125.000,دولار
2020-09-15 ,250359,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,2 ,2 ,2 ,160, , , , ,135.000,دولار
2020-09-15 ,250360,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 ,250, ,نعم ,نعم ,نعم ,245.000,دولار
2020-09-15 ,250361,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 , , ,نعم ,نعم , ,750,دولار
2020-09-15 ,250362,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,2 , , ,نعم ,نعم , ,600,دولار
2020-09-16 ,250363,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,صالة ، صالون ,165, , , , ,95000,دولار
2020-09-15 ,250364,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,2 ,1 ,2 ,2 , , , , , ,65000,دولار
2020-09-16 ,250365,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة كبيرة ,160, ,نعم ,نعم , ,110,دينار
2020-09-19 ,250366,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صاله صالون ,150, , ,نعم ,نعم ,700,دولار
2020-09-15 ,250367,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة ,150, ,نعم ,نعم , ,450,دولار
2020-09-16 ,250368,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,1 ,90, , , , ,1200,شيكل
2020-09-16 ,250369,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفة واحدة - ستوديو ,2 ,1 ,1 ,نعم ,80, , ,نعم , ,1000,شيكل
2020-09-15 ,250370,للايجار,رام الله والبيرة, - بيتونيا,شقة,مفروشة ,غرفتين ,2 ,1 ,1 ,صالة واسعة  ,120, ,نعم ,نعم ,نعم ,2000,شيكل
2020-09-16 ,250371,للايجار,نابلس, -  مدينة نابلس,شقة,مشطب ,غرفتين ,1 ,1 ,1 ,صاله كبيره ,100, , , , ,2500,دينار
2020-09-15 ,250372,للايجار,الخليل, -  مدينة الخليل,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة + صالون ,135, ,نعم ,نعم , ,4000,دينار
2020-09-16 ,250373,للايجار,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,1 ,1 ,1 ,يوجد صاله كبيره ,140,1000, ,نعم , ,2600,دينار
2020-09-15 ,250374,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,صالة ,130, ,نعم ,نعم , ,450,دولار
2020-09-15 ,250375,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة ,160, ,نعم ,نعم ,نعم ,650,دولار
2020-09-16 ,250376,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة ,110, ,نعم ,نعم , ,90000,دولار
2020-09-15 ,250377,منفصل,رام الله والبيرة, - بيتونيا,منزل,غير مفروشة ,ثلاث غرف ,1 ,1 ,1 ,صالة ,230,800,نعم ,نعم , ,75000,دولار
2020-09-16 ,250378,منفصل,رام الله والبيرة, - بيتونيا,منزل,مفروشة ,غرفتين ,1 ,1 , ,صالة  ,75, , ,نعم , ,32000,دينار
2020-09-16 ,250379,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة ,182,1000,نعم ,نعم ,نعم ,165000,دولار
2020-09-15 ,250380,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,صالة ,240,1000,نعم ,نعم ,نعم ,130000,دولار
2020-09-16 ,250381,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,صالة ,110,1000, ,نعم ,نعم ,450,دولار
2020-09-16 ,250382,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,صالة ,110,1000,نعم , , ,550,دولار
2020-09-15 ,250383,منفصل,رام الله والبيرة, -  مدينة رام الله,منزل,مفروشة ,اربع غرف ,2 ,1 ,2 ,صالة ,180,1000, , , ,200,دولار
2020-09-16 ,250384,للايجار,القدس, - الرام,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة كبيرة ,125, , , , ,680,شيكل
2020-09-16 ,250385,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 , ,200, ,نعم ,نعم , ,125,دولار
2020-09-15 ,250386,للبيع,جنين, -  مدينة جنين,شقة,مشطب ,أكثر من خمس غرف ,2 ,1 ,2 ,صالة كبيره ,175, ,نعم ,نعم , ,65000,دينار
2020-09-16 ,250387,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,2 ,1 ,2 ,صاله مع مطبخ ,140, ,نعم ,نعم ,نعم ,47000,دينار
2020-09-16 ,250388,للبيع,رام الله والبيرة, - بير زيت,شقة,عظم ,ثلاث غرف ,3 ,1 ,2 ,صالة واسعة  ,160,30000,نعم ,نعم ,نعم ,65000,دولار
2020-09-19 ,250389,للبيع,طولكرم, -  مدينة طولكرم,شقة,عظم ,خمس غرف ,3 ,1 ,1 ,صالة كبيرة ,153,700,نعم ,نعم , ,38000,دينار
2020-09-16 ,250390,للبيع,رام الله والبيرة, - بيتونيا,شقة,مشطب ,ثلاث غرف ,2 ,1 , ,نعم ,113, ,نعم ,نعم , ,70000,دولار
2020-09-16 ,250392,منفصل,بيت لحم, - الدوحة,منزل,عظم ,أكثر من خمس غرف ,3 ,2 ,4 ,صاله كبيره  ,270,500, ,نعم ,نعم ,150000,دينار
2020-09-16 ,250393,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صاله كبيره ,88,697,نعم ,نعم , ,1200,شيكل
2020-09-17 ,250394,للبيع,جنين, -  مدينة جنين,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صاله كبيره  ,135, , ,نعم , ,38000,دينار
2020-09-16 ,250395,للبيع,بيت لحم, -  مدينة بيت لحم,شقة,عظم ,ثلاث غرف ,2 ,1 , ,صاله وصالون  ,130,800,نعم ,نعم , ,65000,دينار
2020-09-16 ,250396,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,مشطب ,ثلاث غرف ,2 ,1 ,1 ,1 ,140,00,نعم ,نعم , ,140000,دولار
2020-09-17 ,250397,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة متوسطة  ,80,80,نعم ,نعم , ,350,دولار
2020-09-16 ,250398,للايجار,بيت لحم, - بيت ساحور,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,يوجد ,130, , , , ,2300,شيكل
2020-09-16 ,250399,للبيع,طولكرم, -  مدينة طولكرم,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 , ,110,500,نعم , , ,25000,دينار
2020-09-16 ,250400,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,0 ,1 , , ,نعم , , ,500,دولار
2020-09-16 ,250401,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,2 ,١ ,160, ,نعم , , ,900,دولار
2020-09-16 ,250402,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,1 , , , , , ,500,دولار
2020-09-16 ,250403,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,0 ,1 ,100, ,نعم ,نعم , ,1150,دولار
2020-09-16 ,250404,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صاله صالون ,150, ,نعم ,نعم , ,75000,دولار
2020-09-16 ,250405,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 , ,2 , , , ,نعم ,نعم ,نعم ,1000,دولار
2020-09-16 ,250406,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,اربع غرف ,3 ,1 ,2 ,نعم ,200,1000,نعم ,نعم , ,2500,شيكل
2020-09-16 ,250407,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة ,120, ,نعم , , ,65000,دولار
2020-09-16 ,250408,منفصل,رام الله والبيرة, -  مدينة رام الله,منزل,غير مفروشة ,ثلاث غرف ,3 ,4 ,2 ,1 ,260,500, ,نعم , ,265000,دولار
2020-09-16 ,250409,للبيع,رام الله والبيرة, - ابو قش,فيلا,غير مفروشة ,ثلاث غرف ,3 ,4 ,2 ,1 ,280,0, ,نعم ,نعم ,360000,دولار
2020-09-16 ,250410,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,1 ,260,0, ,نعم ,نعم ,350000,دولار
2020-09-16 ,250411,منفصل,جنين, -  مدينة جنين,منزل,عظم ,خمس غرف ,2 ,1 ,1 ,صالة كبيرة ,200,850, , , ,85000,دينار
2020-09-16 ,250413,للبيع,رام الله والبيرة, - بيتونيا,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,يوجد صاله ,165,1000,نعم ,نعم ,نعم ,83,دولار
2020-09-16 ,250414,للايجار,الخليل, -  مدينة الخليل,شقة,غير مفروشة ,غرفتين ,2 ,1 ,2 ,نعم  ,150,150, ,نعم , ,3500,دينار
2021-01-09 ,250415,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,٥ ,160,900,نعم ,نعم , ,1100,دولار
2020-09-16 ,250416,منفصل,طولكرم, - ذنابة,منزل,عظم ,ثلاث غرف ,-2 ,-1 ,-2 ,صاله كبيره  ,147,455, ,نعم , ,45000,دينار
2020-09-17 ,250417,منفصل,طولكرم, - ذنابة,منزل,عظم ,ثلاث غرف ,2 ,1 ,1 ,صاله كبيره  ,147,455, ,نعم , ,45000,دينار
2020-09-16 ,250419,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالتين ,120, , , , ,1600,شيكل
2020-09-16 ,250420,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,٢ ,175,0,نعم ,نعم ,نعم ,1150000,دولار
2020-09-16 ,250421,للايجار,جنين, -  مدينة جنين,شقة,غير مفروشة ,خمس غرف ,2 ,1 ,2 ,صاله كبيره ,140, , , , ,2000,شيكل
2020-09-16 ,250422,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,اربع غرف ,2 ,1 ,3 ,كبيرة  , , ,نعم ,نعم , ,1,دولار
2020-09-21 ,250423,منفصل,القدس, - كفر عقب,منزل,غير مفروشة ,اربع غرف , , , , , , , ,نعم , ,220000,دولار
2020-09-24 ,250424,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة كبيرة ,160, ,نعم ,نعم , ,110,دينار
2020-09-17 ,250425,للايجار,نابلس, -  مدينة نابلس,شقة,مشطب ,خمس غرف ,2 ,1 ,2 ,يوجد صالة ,175, ,نعم ,نعم ,نعم ,3200,دينار
2020-09-16 ,250426,للبيع,رام الله والبيرة, -  مدينة البيرة,رووف,مفروشة ,غرفتين ,2 ,1 ,2 ,نعم ,200, ,نعم ,نعم , ,105.000,دولار
2020-09-17 ,250428,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,2 ,1 ,1 ,صاله كبيره ,15,135, ,نعم , ,550,شيكل
2020-09-16 ,250429,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 ,165, ,نعم ,نعم , ,120.000,دولار
2020-09-16 ,250430,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,155, ,نعم ,نعم , ,112.000,دولار
2020-09-16 ,250431,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,3 ,صالة وصالون ,200, ,نعم , ,نعم ,750,دولار
2020-09-16 ,250432,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 , , ,نعم ,نعم , ,700,دولار
2020-09-16 ,250433,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 ,180, ,نعم ,نعم , ,118.000,دولار
2020-09-20 ,250434,منفصل,رام الله والبيرة, -  مدينة رام الله,منزل,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 , ,165,250, ,نعم ,نعم ,1000,دولار
2020-09-16 ,250436,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,1 , , ,نعم , , ,450,دولار
2020-09-17 ,250437,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,نعم ,135, ,نعم ,نعم , ,60000,دينار
2020-09-17 ,250438,للبيع,القدس, - الرام,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,يوجد ,150,150,نعم ,نعم , ,185,شيكل
2020-09-16 ,250439,للبيع,رام الله والبيرة, - الطيرة,شقة,مشطب ,ثلاث غرف , , , , ,165, ,نعم ,نعم , ,150000,دولار
2020-09-17 ,250440,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,واسعة ,142,1000,نعم ,نعم ,نعم ,100000,دولار
2020-09-17 ,250441,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,نعم ,207,0,نعم ,نعم ,نعم ,210000,دولار
2020-09-16 ,250442,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف , , , , , , , , , ,32000,دينار
