city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,Bldg_A,Bldg_B,Bldg_C,MedstatusHouseSpace,city_encoded,price
5,3,3,3,2,0,1,0,180.0,1,0,0,1.0,0,0,2,140.0,4696.62361244104,3500
2,3,3,3,1,0,1,0,150.0,0,1,0,1.0,0,0,1,140.0,2828.985639247757,1300
1,2,3,2,1,1,1,1,150.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,1,1,1,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,200
1,1,3,2,1,1,1,1,140.0,0,1,0,0.6666666666666666,1,0,0,140.0,1789.1624264240666,2500
1,1,2,2,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1200
1,1,2,2,2,0,1,1,180.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,900
1,2,2,2,1,0,1,0,100.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1200
1,2,2,1,0,0,0,0,110.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,1300
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,700
1,2,3,3,1,1,1,1,150.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,500
1,1,2,2,1,0,0,1,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
1,1,1,1,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
1,2,1,1,1,1,1,1,95.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,400
1,1,1,1,1,1,0,1,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
4,1,2,1,0,1,0,0,140.0,0,1,0,0.5,0,0,0,140.0,3882.4011115433377,1800
1,1,2,1,0,1,1,0,100.0,0,0,1,0.5,0,0,0,140.0,1789.1624264240666,600
4,2,3,2,0,0,1,0,120.0,1,0,0,0.6666666666666666,0,0,0,140.0,3882.4011115433377,230
4,1,3,2,0,0,1,0,130.0,0,1,0,0.6666666666666666,0,0,0,140.0,3882.4011115433377,1500
1,1,1,1,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,300
1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1200
1,2,2,1,1,0,1,0,100.0,0,0,1,0.5,0,1,0,140.0,1789.1624264240666,350
7,2,3,2,1,1,1,0,120.0,1,0,0,0.6666666666666666,0,1,0,140.0,3140.313091696824,280
4,2,3,3,1,0,1,0,160.0,1,0,0,1.0,0,1,0,140.0,3882.4011115433377,3300
2,2,2,1,0,0,0,0,75.0,0,1,0,0.5,0,0,0,140.0,2828.985639247757,850
1,2,3,3,2,0,1,1,140.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,500
1,1,4,2,2,0,0,0,160.0,0,0,1,0.5,2,0,0,140.0,1789.1624264240666,800
1,2,3,3,1,1,1,1,175.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,600
1,1,2,1,0,0,0,0,110.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,1500
1,2,3,3,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1600
1,2,3,3,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,500
1,2,1,2,2,0,1,0,90.0,0,1,0,2.0,0,2,0,140.0,1789.1624264240666,1000
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,650
1,3,2,1,0,0,1,0,90.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,1100
1,1,3,3,1,1,1,1,190.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,2,2,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
4,1,3,2,0,0,0,0,110.0,0,1,0,0.6666666666666666,0,0,0,140.0,3882.4011115433377,1300
4,2,3,1,1,1,1,0,120.0,1,0,0,0.3333333333333333,0,1,0,140.0,3882.4011115433377,3000
4,1,1,1,1,1,1,1,100.0,0,1,0,1.0,1,0,0,140.0,3882.4011115433377,2500
4,1,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,1,0,0,140.0,3882.4011115433377,1500
3,1,1,1,1,0,1,1,34.0,0,1,0,1.0,1,0,0,140.0,2589.9754018034246,1500
3,1,2,1,1,0,1,1,95.0,0,1,0,0.5,1,0,0,140.0,2589.9754018034246,2000
4,2,4,2,1,0,0,0,120.0,1,0,0,0.5,0,1,0,140.0,3882.4011115433377,2600
3,2,3,2,2,0,1,0,120.0,0,1,0,0.6666666666666666,0,2,0,140.0,2589.9754018034246,1000
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,650
1,2,2,2,2,1,1,0,120.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1600
1,1,6,3,3,0,1,0,200.0,0,0,1,0.5,3,0,0,140.0,1789.1624264240666,2000
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,2,2,2,3,0,0,0,140.0,1,0,0,1.0,0,3,0,140.0,1789.1624264240666,250
1,2,3,2,1,1,0,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,500
7,2,6,2,2,1,1,0,170.0,1,0,0,0.3333333333333333,0,2,0,140.0,3140.313091696824,350
1,1,2,2,1,1,1,1,100.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,650
5,1,2,1,1,0,0,0,90.0,0,1,0,0.5,1,0,0,140.0,4696.62361244104,1800
5,2,2,2,1,0,0,0,140.0,1,0,0,1.0,0,1,0,140.0,4696.62361244104,3500
1,1,3,3,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,700
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,2,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,600
1,1,4,2,2,0,0,0,160.0,0,0,1,0.5,2,0,0,140.0,1789.1624264240666,250
1,2,3,2,0,1,1,1,160.0,0,0,1,0.6666666666666666,0,0,0,140.0,1789.1624264240666,550
1,2,3,3,1,1,1,0,180.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,550
1,2,2,2,1,1,1,1,120.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,500
1,1,1,1,1,1,1,1,75.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,600
1,2,3,3,2,1,1,0,152.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,600
4,2,2,2,0,0,0,0,120.0,1,0,0,1.0,0,0,0,140.0,3882.4011115433377,2000
1,2,2,1,2,0,1,0,160.0,0,1,0,0.5,0,2,0,140.0,1789.1624264240666,1100
1,1,1,1,0,0,1,1,55.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1350
2,2,3,1,2,0,0,0,140.0,1,0,0,0.3333333333333333,0,2,0,140.0,2828.985639247757,2500
1,2,3,3,1,1,1,0,200.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,600
1,2,3,2,1,1,1,0,130.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1300
7,2,3,2,1,0,1,0,175.0,0,1,0,0.6666666666666666,0,1,0,140.0,3140.313091696824,1500
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,800
1,1,1,1,1,1,1,1,80.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,500
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,400
1,1,1,1,0,1,1,1,60.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,2000
1,1,2,2,1,1,1,0,100.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
1,2,2,1,0,0,0,0,100.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,1000
4,2,3,3,2,0,0,0,220.0,1,0,0,1.0,0,2,0,140.0,3882.4011115433377,2700
7,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,3140.313091696824,1400
4,1,1,1,1,0,1,0,140.0,0,1,0,1.0,1,0,0,140.0,3882.4011115433377,900
1,1,3,2,2,0,0,0,140.0,0,1,0,0.6666666666666666,2,0,0,140.0,1789.1624264240666,420
1,1,3,3,0,1,1,1,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,800
1,1,3,3,2,0,1,1,185.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,1300
1,2,3,3,2,1,1,1,160.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,500
1,1,3,3,2,1,1,1,170.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,750
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,650
1,1,2,2,1,1,0,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
1,1,3,2,2,0,0,0,160.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,750
1,2,3,3,2,1,1,0,160.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,400
5,3,3,2,2,0,0,0,140.0,1,0,0,0.6666666666666666,0,0,2,140.0,4696.62361244104,3500
1,2,3,2,1,1,1,1,115.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,650
1,1,2,2,2,1,1,0,100.0,0,1,0,1.0,2,0,0,140.0,1789.1624264240666,2200
1,1,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,1100
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,600
3,1,2,1,0,0,0,0,50.0,0,1,0,0.5,0,0,0,140.0,2589.9754018034246,1300
4,3,2,1,1,0,0,0,110.0,1,0,0,0.5,0,0,1,140.0,3882.4011115433377,2600
2,2,4,2,1,0,1,0,140.0,1,0,0,0.5,0,1,0,140.0,2828.985639247757,250
1,2,3,1,0,1,1,1,140.0,0,0,1,0.3333333333333333,0,0,0,140.0,1789.1624264240666,600
1,1,1,1,0,0,0,0,45.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1000
1,1,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,1100
1,1,3,3,2,0,0,1,220.0,0,1,0,1.0,2,0,0,140.0,1789.1624264240666,3500
1,2,3,3,1,1,1,0,180.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,550
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,550
2,1,2,1,1,0,0,0,80.0,0,1,0,0.5,1,0,0,140.0,2828.985639247757,1000
1,2,3,2,1,0,0,0,150.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1500
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,1789.1624264240666,550
1,1,2,1,1,0,0,0,140.0,0,1,0,0.5,1,0,0,140.0,1789.1624264240666,1400
1,2,2,2,1,1,1,1,120.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1800
1,2,2,1,1,0,0,0,109.0,0,0,1,0.5,0,1,0,140.0,1789.1624264240666,450
1,2,3,3,2,1,1,0,170.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1700
3,2,2,2,2,0,0,0,135.0,0,1,0,1.0,0,2,0,140.0,2589.9754018034246,1500
1,1,1,1,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1400
1,2,2,1,2,1,0,0,100.0,0,1,0,0.5,0,2,0,140.0,1789.1624264240666,1200
7,3,6,3,1,0,0,0,170.0,0,1,0,0.5,0,0,1,140.0,3140.313091696824,1350
7,3,4,3,1,0,0,0,170.0,0,1,0,0.75,0,0,1,140.0,3140.313091696824,1350
1,2,3,2,2,1,1,0,160.0,0,1,0,0.6666666666666666,0,2,0,140.0,1789.1624264240666,1200
1,2,3,1,1,0,0,0,160.0,0,1,0,0.3333333333333333,0,1,0,140.0,1789.1624264240666,1200
1,2,3,3,2,1,1,0,175.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,700
1,1,1,1,0,0,0,0,25.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,500
1,2,3,3,2,1,1,1,240.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,600
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1400
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,600
1,2,3,3,2,1,1,1,160.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1400
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,1789.1624264240666,550
1,1,3,3,1,1,1,0,165.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,900
1,1,2,2,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
1,2,3,2,1,1,1,1,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,1,1,2,2,0,0,0,140.0,0,1,0,2.0,2,0,0,140.0,1789.1624264240666,500
5,3,3,2,1,1,0,0,135.0,1,0,0,0.6666666666666666,0,0,1,140.0,4696.62361244104,4000
1,1,3,3,2,1,1,1,178.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,900
1,2,2,2,1,1,1,1,120.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,500
1,2,3,2,1,0,0,0,150.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
2,3,3,1,1,1,1,0,120.0,0,1,0,0.3333333333333333,0,0,1,140.0,2828.985639247757,1300
2,2,3,2,1,0,1,0,115.0,0,1,0,0.6666666666666666,0,1,0,140.0,2828.985639247757,1000
1,2,2,1,1,1,1,0,85.0,0,0,1,0.5,0,1,0,140.0,1789.1624264240666,450
7,2,4,3,1,0,0,0,170.0,0,1,0,0.75,0,1,0,140.0,3140.313091696824,1350
5,1,3,2,1,0,0,0,140.0,1,0,0,0.6666666666666666,1,0,0,140.0,4696.62361244104,2000
7,2,2,1,0,0,0,0,90.0,0,1,0,0.5,0,0,0,140.0,3140.313091696824,1000
1,1,3,1,0,1,1,1,140.0,0,0,1,0.3333333333333333,0,0,0,140.0,1789.1624264240666,800
3,1,2,1,1,0,1,0,100.0,0,1,0,0.5,1,0,0,140.0,2589.9754018034246,900
1,1,2,2,1,1,1,1,120.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,2,4,3,0,1,1,1,200.0,0,0,1,0.75,0,0,0,140.0,1789.1624264240666,800
1,1,2,1,0,0,0,0,110.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,1800
1,2,3,3,1,1,1,1,165.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,650
1,1,2,2,1,0,1,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,600
1,1,1,1,1,1,0,0,50.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1200
1,2,3,2,0,1,0,0,160.0,0,0,1,0.6666666666666666,0,0,0,140.0,1789.1624264240666,500
1,2,2,2,2,1,1,0,120.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1600
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1600
5,2,2,2,0,0,0,0,120.0,0,1,0,1.0,0,0,0,140.0,4696.62361244104,1500
1,1,2,2,1,1,1,0,140.0,1,0,0,1.0,1,0,0,140.0,1789.1624264240666,450
1,2,3,2,1,1,1,1,150.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1200
1,2,3,2,1,0,0,0,135.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1500
5,3,4,2,0,0,0,0,130.0,1,0,0,0.5,0,0,0,140.0,4696.62361244104,3000
1,1,3,1,0,0,0,0,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,1789.1624264240666,400
5,2,3,1,0,0,0,0,100.0,0,1,0,0.3333333333333333,0,0,0,140.0,4696.62361244104,1300
2,3,3,2,2,0,0,0,175.0,0,1,0,0.6666666666666666,0,0,2,140.0,2828.985639247757,2000
2,2,2,1,2,1,0,0,95.0,1,0,0,0.5,0,2,0,140.0,2828.985639247757,2400
1,2,2,2,2,1,1,0,120.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1600
3,1,3,2,0,0,1,0,120.0,0,1,0,0.6666666666666666,0,0,0,140.0,2589.9754018034246,2000
4,1,2,1,1,0,1,0,100.0,0,1,0,0.5,1,0,0,140.0,3882.4011115433377,1600
4,1,1,1,1,0,1,0,80.0,0,1,0,1.0,1,0,0,140.0,3882.4011115433377,1600
4,2,3,3,1,1,1,0,140.0,1,0,0,1.0,0,1,0,140.0,3882.4011115433377,3000
7,2,3,3,0,0,0,0,130.0,0,1,0,1.0,0,0,0,140.0,3140.313091696824,1000
5,2,3,2,0,0,0,0,120.0,0,1,0,0.6666666666666666,0,0,0,140.0,4696.62361244104,1500
4,2,3,2,2,1,1,0,160.0,1,0,0,0.6666666666666666,0,2,0,140.0,3882.4011115433377,3300
1,2,2,2,2,0,0,0,140.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1300
1,2,3,3,2,0,0,0,140.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1700
1,2,3,3,1,1,1,0,175.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,450
1,1,2,2,1,1,0,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
1,2,3,3,1,1,1,0,190.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,700
1,2,2,2,2,1,1,0,150.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,600
1,2,3,2,2,1,1,0,170.0,0,1,0,0.6666666666666666,0,2,0,140.0,1789.1624264240666,1200
1,2,3,3,1,1,1,1,180.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,2000
1,2,3,3,1,1,1,0,180.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,550
1,1,3,3,1,1,1,1,170.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,2200
1,1,2,3,1,1,1,1,170.0,0,0,1,1.5,1,0,0,140.0,1789.1624264240666,1100
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,2,3,2,1,1,1,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,600
2,2,3,1,2,0,0,0,110.0,0,1,0,0.3333333333333333,0,2,0,140.0,2828.985639247757,1100
4,2,5,2,0,0,0,0,140.0,1,0,0,0.4,0,0,0,140.0,3882.4011115433377,1500
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,600
1,1,1,1,1,1,1,1,120.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,2200
1,2,3,1,1,0,1,0,110.0,0,1,0,0.3333333333333333,0,1,0,140.0,1789.1624264240666,1100
1,3,3,1,2,0,0,0,150.0,0,0,1,0.3333333333333333,0,0,2,140.0,1789.1624264240666,800
1,2,2,2,1,1,1,1,140.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,400
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1800
1,1,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,1300
1,2,3,3,1,1,1,1,140.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,550
3,2,3,3,3,1,1,0,150.0,0,1,0,1.0,0,3,0,140.0,2589.9754018034246,1700
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,800
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,750
1,2,3,3,2,1,1,0,175.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,600
1,1,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,700
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,600
1,2,3,1,1,0,0,0,140.0,0,0,1,0.3333333333333333,0,1,0,140.0,1789.1624264240666,400
1,1,1,1,1,1,1,0,35.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1000
5,2,3,2,1,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,140.0,4696.62361244104,3000
1,1,3,3,2,1,0,1,150.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,1000
1,1,3,3,2,1,1,1,185.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,850
1,2,3,3,2,1,1,1,175.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,550
1,1,1,1,1,1,1,0,70.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1500
1,1,2,2,2,0,0,0,120.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,800
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,1789.1624264240666,300
1,1,3,3,2,1,1,1,220.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,700
1,1,2,3,1,1,1,1,150.0,0,0,1,1.5,1,0,0,140.0,1789.1624264240666,1000
1,2,2,1,1,0,1,0,70.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1100
7,3,4,3,1,1,1,0,170.0,1,0,0,0.75,0,0,1,140.0,3140.313091696824,320
1,2,3,2,1,0,0,0,150.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1200
1,2,1,1,1,0,1,0,75.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,850
1,1,1,1,2,1,1,0,70.0,0,1,0,1.0,2,0,0,140.0,1789.1624264240666,1700
1,1,3,2,1,1,0,1,200.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,750
1,2,3,1,2,0,0,0,140.0,1,0,0,0.3333333333333333,0,2,0,140.0,1789.1624264240666,300
1,1,3,2,1,1,1,0,150.0,0,1,0,0.6666666666666666,1,0,0,140.0,1789.1624264240666,2100
1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1200
4,2,2,1,1,0,0,0,100.0,1,0,0,0.5,0,1,0,140.0,3882.4011115433377,2500
4,1,1,1,1,0,1,0,100.0,0,1,0,1.0,1,0,0,140.0,3882.4011115433377,1400
1,1,3,3,1,1,1,1,155.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,2200
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,700
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1100
1,2,3,2,0,1,0,0,160.0,0,0,1,0.6666666666666666,0,0,0,140.0,1789.1624264240666,500
4,1,4,3,3,1,1,1,165.0,0,1,0,0.75,3,0,0,140.0,3882.4011115433377,2000
1,1,2,2,2,1,1,1,120.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,850
1,2,2,2,1,1,0,0,140.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1300
1,2,3,2,2,1,1,0,160.0,0,0,1,0.6666666666666666,0,2,0,140.0,1789.1624264240666,550
1,2,3,2,1,1,1,1,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,2,3,3,1,1,1,1,180.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,2000
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,1,1,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,450
1,2,3,3,2,1,1,0,170.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,600
1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1600
1,1,2,1,1,1,1,1,140.0,0,0,1,0.5,1,0,0,140.0,1789.1624264240666,700
1,2,2,2,1,1,1,0,125.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1200
4,1,3,1,1,0,0,0,200.0,1,0,0,0.3333333333333333,1,0,0,140.0,3882.4011115433377,3000
1,3,2,1,1,0,1,0,90.0,0,1,0,0.5,0,0,1,140.0,1789.1624264240666,1200
1,1,3,3,0,1,1,1,160.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,800
7,4,2,1,0,0,0,0,90.0,0,1,0,0.5,0,0,0,140.0,3140.313091696824,900
1,2,2,1,1,0,1,0,140.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1100
4,2,3,1,0,0,0,0,140.0,1,0,0,0.3333333333333333,0,0,0,140.0,3882.4011115433377,2500
1,1,3,2,2,1,1,1,165.0,0,1,0,0.6666666666666666,2,0,0,140.0,1789.1624264240666,2000
1,1,1,1,1,1,1,1,40.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1300
2,3,4,2,1,0,0,0,175.0,1,0,0,0.5,0,0,1,140.0,2828.985639247757,3000
1,2,2,2,1,1,1,0,130.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,800
1,2,2,1,2,0,0,0,110.0,0,0,1,0.5,0,2,0,140.0,1789.1624264240666,400
1,1,1,1,1,1,1,1,100.0,1,0,0,1.0,1,0,0,140.0,1789.1624264240666,400
1,2,2,1,1,0,1,0,110.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,950
1,1,3,2,2,1,1,0,165.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,800
7,2,3,2,1,0,1,0,175.0,0,1,0,0.6666666666666666,0,1,0,140.0,3140.313091696824,1500
4,2,2,2,0,0,0,0,140.0,1,0,0,1.0,0,0,0,140.0,3882.4011115433377,2200
2,2,3,1,0,0,0,0,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,2828.985639247757,1200
1,2,3,3,2,0,0,0,140.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1700
4,2,4,2,1,0,0,0,150.0,1,0,0,0.5,0,1,0,140.0,3882.4011115433377,3000
1,2,2,2,1,1,1,0,100.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1300
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,2,3,1,1,1,1,175.0,0,0,1,1.5,1,0,0,140.0,1789.1624264240666,1100
1,1,3,3,1,1,1,1,175.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,750
1,1,2,3,0,1,1,0,155.0,0,1,0,1.5,0,0,0,140.0,1789.1624264240666,3200
1,1,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,700
