,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
7059,165,0,0,1,1000
7060,170,0,0,1,1000
7061,130,0,0,1,1
7062,135,0,1,0,1200
7063,135,0,1,0,1600
7064,160,0,1,0,1300
7065,140,0,1,0,1300
7066,120,1,0,0,3000
7067,125,0,1,0,1300
7068,140.0,0,0,1,800
7069,120,0,1,0,1200
7070,140.0,0,1,0,400
7071,170,0,0,1,1300
7072,140,0,1,0,1200
7073,100,0,1,0,1300
7074,140.0,0,0,1,450
7075,170,0,0,1,1100
7076,1,0,0,1,150
7077,100,0,1,0,200
7078,150,0,0,1,1000
7079,170,0,0,1,1100
7080,165,0,0,1,550
7081,180,0,0,1,900
7082,170,0,1,0,700
7083,100,0,0,1,550
7084,120,0,1,0,600
7085,90,0,1,0,1500
7086,100,0,1,0,10000
7087,90,0,0,1,500
7088,140.0,1,0,0,250
7089,120,0,1,0,1000
7090,140.0,0,1,0,1200
7091,140.0,0,1,0,750
7092,470,0,0,1,50000
7093,140.0,0,1,0,1300
7094,140.0,1,0,0,2800
7095,140.0,0,0,1,750
7096,190,0,0,1,1000
7097,50,0,1,0,1800
7098,140.0,0,1,0,1400
7099,140.0,0,0,1,450
7100,130,0,0,1,300
7101,100,1,0,0,1500
7102,200,0,0,1,550
7103,140.0,0,1,0,1250
7104,100,0,1,0,1000
7105,140.0,0,0,1,650
7106,140.0,0,1,0,1000
7107,120,0,0,1,550
7108,50,0,1,0,1200
7109,160,1,0,0,3000
7110,120,1,0,0,230
7111,115,0,1,0,850
7112,200,0,1,0,3200
7113,60,1,0,0,2400
7114,140.0,0,0,1,1200
7115,165,0,0,1,800
7116,130,0,1,0,1500
7117,60,0,1,0,1500
7118,140.0,1,0,0,2300
7119,155,0,1,0,2200
7120,155,0,0,1,750
7121,170,0,0,1,1100
7122,150,0,0,1,1000
7123,180,0,0,1,1000
7124,150,0,0,1,500
7125,170,0,0,1,800
7126,145,0,1,0,2500
7127,175,0,1,0,180
7128,145,0,1,0,1700
7129,150,0,1,0,2200
7130,150,0,0,1,500
7131,174,0,0,1,600
7132,120,0,1,0,1600
7133,150,0,0,1,500
7134,160,0,0,1,100000
7135,150,1,0,0,55000
7136,106,0,0,1,100000
7137,160,1,0,0,55000
7138,215,0,0,1,190000
7139,170,1,0,0,45
7140,140.0,0,1,0,1300
7141,150,0,0,1,130
7142,140,0,0,1,110000
7143,135,0,1,0,11
7144,150,0,0,1,75000
7145,240,0,1,0,700
7146,180,0,1,0,2000
7147,155,0,1,0,1200
7148,0,0,1,0,80000
7149,107,1,0,0,45000
7150,175,0,1,0,370000
7151,120,0,1,0,1200
7152,80,0,1,0,500
7153,120,0,1,0,1100
7154,150,1,0,0,55000
7155,160,1,0,0,36000
7156,184,0,1,0,1
7157,140.0,0,0,1,600
7158,155,0,0,1,70000
7159,148,0,0,1,160000
7160,156,1,0,0,115000
7161,180,1,0,0,80000
7162,180,1,0,0,80000
7163,65,1,0,0,25000
7164,140,0,0,1,550
7165,165,1,0,0,38000
7166,160,1,0,0,3500
7167,145,0,1,0,550
7168,160,0,1,0,250000
7169,150,0,0,1,125000
7170,150,1,0,0,30000
7171,140.0,0,1,0,1500
7172,125,0,1,0,1200
7173,140.0,0,0,1,550
7174,120,0,1,0,13000
7175,170,0,0,1,125000
7176,165,0,0,1,500
7177,100,1,0,0,3000
7178,88,0,1,0,2000
7179,125,0,0,1,750
7180,115,1,0,0,70
7181,140.0,1,0,0,300
7182,120,0,0,1,500
7183,140.0,0,1,0,1500
7184,145,0,0,1,600
7185,120,0,0,1,75000
7186,600,1,0,0,1400000
7187,185,0,0,1,160
7188,600,0,0,1,390
7189,160,0,0,1,125
7190,180,0,0,1,160
7191,180,0,0,1,115
7192,115,1,0,0,52000
7193,135,1,0,0,50000
7194,180,1,0,0,250
7195,140.0,0,0,1,800000
7196,150,0,0,1,90000
7197,140.0,1,0,0,32000
7198,140,0,1,0,420000
7199,250,0,0,1,1400
7200,135,1,0,0,60000
7201,140.0,1,0,0,300
7202,270,0,1,0,1800
7203,140.0,0,1,0,300
7204,140.0,0,0,1,700
7205,147,1,0,0,4000
7206,110,0,1,0,1100
7207,170,1,0,0,550
7208,60,0,1,0,1100
7209,110,0,1,0,1400
7210,200,0,0,1,150000
7211,180,0,0,1,95000
7212,140,0,0,1,800
7213,100,0,1,0,110000
7214,230,0,0,1,235000
7215,400,0,0,1,450000
7216,190,0,0,1,1100
7217,140,0,0,1,500
7218,160,0,0,1,650
7219,60,0,1,0,1500
7220,140.0,0,1,0,1800
7221,190,0,0,1,950
7222,150,1,0,0,300
7223,170,0,0,1,1100
7224,185,0,0,1,1000
7225,150,0,0,1,750
7226,180,0,0,1,1100
7227,100,0,1,0,2000
7228,180,0,1,0,2200
7229,150,0,0,1,550
7230,160,0,1,0,2200
7231,160,0,0,1,550
7232,100,0,1,0,3500
7233,120,0,1,0,3000
7234,120,1,0,0,2600
7235,140,0,1,0,1200
7236,75,0,1,0,500
7237,110,0,1,0,1500
7238,100,0,1,0,1400
7239,140.0,0,0,1,750
7240,120,0,1,0,1600
7241,160,0,1,0,1300
7242,170,0,0,1,800
7243,170,0,0,1,800
7244,140.0,0,1,0,1600
7245,140.0,0,1,0,650
7246,165,0,0,1,550
7247,150,0,0,1,600
7248,450,0,0,1,55000
7249,80,0,0,1,600
7250,80,0,0,1,600
7251,170,0,0,1,1100
7252,130,0,0,1,500
7253,120,0,1,0,1600
7254,110,1,0,0,180
7255,100,0,0,1,550
7256,50,0,1,0,200
7257,140.0,0,1,0,1600
7258,140,0,1,0,3000
7259,140.0,1,0,0,2000
7260,160,0,1,0,1500
7261,140.0,0,1,0,1300
7262,70,0,0,1,350
7263,135,0,0,1,1200
7264,240,0,0,1,600
7265,170,0,0,1,750
7266,140.0,0,1,0,1250
7267,155,0,0,1,600
7268,50,0,1,0,1100
7269,85,0,1,0,1500
7270,140.0,0,1,0,300
7271,140.0,0,1,0,1400
7272,155,0,1,0,1800
7273,160,0,0,1,700
7274,150,0,0,1,500
7275,90,0,1,0,650
7276,110,1,0,0,300
7277,140.0,0,0,1,1000
7278,140.0,0,0,1,650
7279,140.0,0,1,0,1400
7280,190,0,0,1,550
7281,140,0,0,1,500
7282,175,0,1,0,1500
7283,90,0,1,0,1500
7284,155,0,0,1,750
7285,170,0,0,1,800
7286,170,0,0,1,1000
7287,170,0,0,1,1100
7288,85,0,1,0,1500
7289,120,0,1,0,1600
7290,85,0,0,1,600
7291,120,0,1,0,900
7292,140,0,0,1,400
7293,90,0,1,0,1100
7294,130,0,1,0,1600
7295,0,0,1,0,850
7296,100,0,1,0,2000
7297,90,1,0,0,390
7298,140.0,0,1,0,1200
7299,100,0,1,0,1500
7300,140.0,1,0,0,2400
7301,75,0,1,0,600
7302,140.0,0,0,1,450
7303,150,0,0,1,500
7304,90,0,0,1,450
7305,140.0,0,1,0,1800
7306,150,0,1,0,1600
7307,90,0,1,0,1550
7308,90,0,0,1,600
7309,90,0,0,1,600
7310,150,0,0,1,550
7311,150,0,0,1,500
7312,60,0,0,1,500
7313,60,0,0,1,500
7314,160,0,1,0,2200
7315,155,0,1,0,1700
7316,200,1,0,0,4000
7317,140.0,0,1,0,400
7318,140.0,0,1,0,850
7319,125,0,1,0,1200
7320,75,0,1,0,1400
7321,90,0,1,0,1000
7322,110,0,0,1,400
7323,140,0,1,0,2000
7324,155,0,1,0,1200
7325,200,0,0,1,1000
7326,155,0,1,0,1350
7327,154,0,1,0,2000
7328,80,0,1,0,700
7329,150,0,1,0,1600
7330,50,0,1,0,900
7331,110,0,1,0,1100
7332,130,1,0,0,2000
7333,176,0,0,1,1150
7334,176,0,0,1,1000
7335,180,0,0,1,1100
7336,155,0,0,1,800
7337,92,0,1,0,1500
7338,155,0,1,0,2100
7339,140.0,0,1,0,1000
7340,145,0,1,0,1500
7341,140,0,1,0,1200
7342,130,1,0,0,4500
7343,120,0,0,1,550
7344,135,0,0,1,500
7345,140,0,1,0,1600
7346,100,0,0,1,550
7347,140.0,0,1,0,1000
7348,145,0,1,0,1700
7349,140.0,0,1,0,1250
7350,120,1,0,0,2000
7351,160,0,1,0,2600
7352,100,0,1,0,1000
7353,155,0,1,0,2700
7354,120,0,1,0,1600
7355,190,0,0,1,1000
7356,135,0,0,1,550
7357,125,0,0,1,650
7358,120,0,0,1,500
7359,140.0,0,1,0,1200
7360,140.0,0,1,0,1400
7361,150,0,0,1,650
7362,80,0,0,1,400
7363,135,0,0,1,360
7364,150,0,0,1,500
7365,25,0,1,0,1100
7366,140.0,0,0,1,1000
7367,270,0,1,0,1900
7368,60,0,0,1,500
7369,140.0,0,0,1,600
7370,130,1,0,0,2800
7371,160,0,0,1,550
7372,140.0,0,0,1,700
7373,120,0,1,0,1200
7374,200,0,0,1,700
7375,140.0,0,0,1,700
7376,170,0,1,0,2300
7377,145,0,0,1,600
7378,100,0,0,1,650
7379,180,0,0,1,1000
7380,145,0,0,1,750
7381,167,0,0,1,1100
7382,85,0,0,1,600
7383,85,0,0,1,600
7384,85,0,0,1,600
7385,140.0,0,1,0,1300
7386,130,0,1,0,1600
7387,140,0,0,1,500
7388,150,0,1,0,1500
7389,150,0,0,1,700
7390,50,0,1,0,1200
7391,110,0,0,1,450
7392,100,0,0,1,550
7393,140.0,0,1,0,1100
7394,160,0,0,1,400
7395,140.0,1,0,0,250
7396,140,0,1,0,1600
7397,200,0,1,0,2000
7398,80,0,1,0,800
7399,140.0,0,1,0,1300
7400,150,0,1,0,300
7401,95,1,0,0,2200
7402,55,0,1,0,1350
7403,135,0,0,1,550
7404,140.0,0,0,1,550
7405,140.0,0,0,1,400
7406,140.0,0,0,1,400
7407,140.0,0,0,1,550
7408,140,0,0,1,600
7409,170,1,0,0,2500
7410,140.0,1,0,0,2500
7411,80,1,0,0,2200
7412,110,1,0,0,3000
7413,130,0,0,1,600
7414,170,0,0,1,650
7415,90,0,1,0,750
7416,130,0,1,0,1200
7417,80,0,1,0,1200
7418,140.0,0,0,1,750
7419,170,0,0,1,1000
7420,170,0,0,1,850
7421,170,0,0,1,1100
7422,140.0,0,1,0,1000
7423,120,0,1,0,1200
7424,140,0,0,1,500
7425,140.0,0,1,0,1400
7426,140.0,0,1,0,1000
7427,125,0,1,0,1200
7428,130,0,0,1,450
7429,140.0,0,1,0,350
7430,165,0,0,1,700
7431,190,0,0,1,700
7432,140.0,0,1,0,1600
7433,140.0,0,0,1,600
7434,215,0,0,1,1100
7435,140.0,0,0,1,400
7436,185,0,0,1,1300
7437,100,0,1,0,1400
7438,85,0,1,0,800
7439,0,0,1,0,1200
7440,85,0,1,0,1300
7441,150,0,1,0,1500
7442,60,0,1,0,1500
7443,170,0,0,1,550
7444,155,0,0,1,800
7445,130,0,0,1,550
7446,100,0,1,0,900
7447,128,0,0,1,450
7448,155,0,1,0,1800
7449,120,0,1,0,1600
7450,140.0,0,1,0,1250
7451,140.0,0,1,0,800
7452,128,0,1,0,10000
7453,100,0,1,0,350
7454,150,1,0,0,3500
7455,135,0,0,1,500
7456,140.0,0,1,0,500
7457,70,0,1,0,700
7458,160,0,0,1,600
7459,100,0,1,0,2500
7460,170,0,1,0,2000
7461,140,0,1,0,2000
7462,140.0,0,0,1,650
7463,140.0,0,0,1,650
7464,89,0,1,0,1500
7465,89,0,0,1,600
7466,170,0,0,1,2000
7467,220,0,0,1,600
7468,165,0,1,0,2000
7469,100,0,0,1,600
7470,90,0,1,0,1600
7471,144,0,1,0,1450
7472,140,0,0,1,500
7473,140.0,0,1,0,1500
7474,150,0,1,0,2500
7475,140.0,0,1,0,400
7476,90,0,1,0,900
7477,35,0,1,0,950
7478,140.0,0,1,0,1000
7479,120,0,1,0,1100
7480,130,0,1,0,1000
7481,135,1,0,0,3000
7482,150,0,1,0,1500
7483,125,0,0,1,600
7484,165,0,1,0,1850
7485,140.0,0,1,0,1600
7486,40,0,0,1,350
7487,150,0,0,1,500
7488,140,0,1,0,1500
7489,160,0,0,1,600
7490,100,0,1,0,1500
7491,150,0,0,1,1000
7492,170,0,1,0,1700
7493,170,0,1,0,1700
7494,155,0,0,1,750
7495,140.0,0,1,0,800
7496,28,0,1,0,1200
7497,150,1,0,0,3000
7498,100,0,1,0,2000
7499,170,0,0,1,1000
7500,140.0,0,0,1,800
7501,140.0,0,0,1,650
7502,140.0,0,0,1,800
7503,140.0,0,1,0,2000
7504,160,1,0,0,3500
7505,140.0,0,0,1,550
7506,135,1,0,0,3300
7507,150,1,0,0,3000
7508,140.0,0,0,1,550
7509,140.0,0,1,0,1400
7510,160,0,1,0,1300
7511,135,1,0,0,3200
7512,175,0,0,1,135000
7513,135,1,0,0,3500
7514,140.0,0,1,0,1500
7515,150,0,0,1,500
7516,120,0,1,0,1600
7517,140.0,0,1,0,1800
7518,100,0,0,1,650
7519,105,0,1,0,1300
7520,130,0,1,0,1000
7521,110,0,0,1,650
7522,140.0,0,1,0,1000
7523,140.0,0,1,0,1000
7524,140.0,0,1,0,450
7525,120,0,0,1,650
7526,160,0,1,0,1500
7527,175,0,0,1,700
7528,145,1,0,0,3000
7529,110,0,1,0,1400
7530,180,0,0,1,1000
7531,140.0,0,0,1,550
7532,130,0,0,1,570
7533,140.0,0,0,1,550
7534,100,0,0,1,600
7535,150,0,0,1,500
7536,140,0,0,1,550
7537,140.0,0,1,0,1250
7538,235,0,1,0,1200
7539,140.0,0,1,0,1000
7540,130,0,1,0,1300
7541,155,0,1,0,2000
7542,28,0,1,0,1200
7543,130,1,0,0,3000
7544,160,0,0,1,500
7545,25,0,1,0,1000
7546,140.0,0,1,0,400
7547,140.0,0,1,0,500
7548,60,0,0,1,350
7549,140.0,0,0,1,800
7550,160,0,0,1,700
7551,140.0,0,0,1,600
7552,145,0,1,0,1500
7553,140.0,0,0,1,650
7554,125,0,1,0,1300
7555,160,0,0,1,500
7556,163,0,0,1,750
7557,70,0,1,0,1000
7558,155,0,1,0,1800
7559,240,0,0,1,1000
7560,140.0,0,1,0,1250
7561,140.0,0,1,0,1400
7562,110,0,0,1,450
7563,140.0,0,0,1,650
7564,70,0,0,1,580
7565,120,0,0,1,500
7566,140.0,0,1,0,2000
7567,15,0,1,0,550
7568,0,0,1,0,850
7569,150,0,1,0,2200
7570,110,0,1,0,1100
7571,110,0,1,0,1000
7572,140.0,0,1,0,800
7573,140.0,1,0,0,280
7574,160,0,1,0,1200
7575,200,0,0,1,800
7576,120,0,1,0,1600
7577,140.0,0,1,0,1600
7578,140.0,0,1,0,1300
7579,140,0,0,1,550
7580,145,0,0,1,600
7581,150,0,0,1,550
7582,160,0,0,1,550
7583,200,0,1,0,700
7584,110,0,1,0,1300
7585,220,0,1,0,700
7586,130,0,0,1,850
7587,140.0,1,0,0,3000
7588,140.0,0,0,1,700
7589,150,0,0,1,650
7590,140.0,0,1,0,2000
7591,90,0,1,0,800
7592,100,1,0,0,1600
7593,185,0,0,1,800
7594,110,0,1,0,1000
7595,220,0,0,1,600
7596,140.0,0,1,0,16000
7597,140.0,0,0,1,650
7598,140.0,0,1,0,1200
7599,170,0,0,1,750
7600,150,0,0,1,750
7601,165,0,0,1,600
7602,140.0,0,1,0,450
7603,100,0,0,1,450
7604,120,0,0,1,1200
7605,140.0,0,0,1,1250
7606,100,0,1,0,3500
7607,150,0,1,0,500
7608,120,0,1,0,1300
7609,75,0,1,0,600
7610,160,0,0,1,700
7611,154,0,1,0,2000
7612,150,0,1,0,1100
7613,200,0,1,0,1700
7614,45,0,0,1,600
7615,140.0,0,0,1,650
7616,170,0,0,1,600
7617,140.0,0,1,0,1500
7618,160,0,1,0,2300
7619,120,0,1,0,1000
7620,180,0,0,1,600
7621,100,0,1,0,1000
7622,100,0,1,0,1100
7623,140.0,0,1,0,1500
7624,140.0,0,0,1,600
7625,140,0,1,0,2400
7626,90,1,0,0,390
7627,140.0,0,1,0,400
7628,140.0,0,1,0,750
7629,140.0,1,0,0,2800
7630,100,0,1,0,900
7631,137,0,1,0,1500
7632,240,0,1,0,2000
7633,150,0,0,1,60000
7634,35,0,1,0,950
7635,165,0,0,1,700
7636,0,0,1,0,850
7637,185,0,0,1,1000
7638,170,0,0,1,650
7639,180,0,0,1,1000
7640,150,0,0,1,1000
7641,170,0,0,1,1100
7642,155,0,0,1,750
7643,140.0,0,0,1,400
7644,140.0,0,0,1,650
7645,145,0,1,0,2500
7646,170,0,1,0,700
7647,100,0,0,1,600
7648,140,0,0,1,500
7649,160,0,1,0,1800
7650,160,0,0,1,700
7651,140,0,1,0,1500
7652,50,0,1,0,1300
7653,90,0,0,1,400
7654,165,0,0,1,850
7655,130,0,1,0,1100
7656,140.0,0,1,0,700
7657,150,0,1,0,1200
7658,140.0,0,0,1,750
7659,140.0,0,1,0,1800
7660,140.0,0,1,0,2000
7661,140.0,0,1,0,1200
7662,140.0,0,0,1,800
7663,47,0,1,0,1700
7664,140.0,0,1,0,1200
7665,110,0,1,0,2000
7666,80,0,1,0,850
7667,155,1,0,0,3000
7668,180,0,0,1,800
7669,140.0,0,0,1,850
7670,140.0,1,0,0,2200
7671,160,0,0,1,650
7672,175,0,0,1,950
7673,140,0,0,1,400
7674,150,0,0,1,650
7675,137,0,1,0,1500
7676,165,0,0,1,700
7677,100,0,0,1,650
7678,145,0,1,0,1500
7679,120,0,0,1,500
7680,85,0,0,1,300
7681,85,0,1,0,1300
7682,130,0,0,1,600
7683,108,0,0,1,600
7684,80,0,0,1,800
7685,160,0,0,1,450
7686,140.0,0,1,0,950
7687,145,0,0,1,550
7688,165,0,1,0,1000
7689,150,0,0,1,200
7690,150,0,1,0,1500
7691,80,0,0,1,650
7692,150,0,0,1,650
7693,190,0,0,1,1100
7694,135,0,0,1,550
7695,150,0,1,0,1300
7696,85,0,1,0,1000
7697,140.0,0,1,0,450
7698,100,0,0,1,600
7699,0,0,1,0,900
7700,145,0,0,1,600
7701,145,0,1,0,1700
7702,140,0,0,1,500
7703,70,0,0,1,600
7704,100,1,0,0,2500
7705,80,0,1,0,900
7706,160,0,0,1,650
7707,140.0,0,0,1,800
7708,140.0,0,0,1,800
7709,120,0,1,0,1200
7710,160,0,0,1,800
7711,90,0,1,0,105000
7712,140.0,0,0,1,700
7713,140.0,0,0,1,400
7714,160,0,0,1,700
7715,180,0,1,0,1500
7716,140.0,0,1,0,900
7717,140.0,0,0,1,450
7718,140,0,1,0,1700
7719,130,0,0,1,500
7720,60,0,1,0,200
7721,90,0,1,0,800
7722,220,0,1,0,700
7723,70,1,0,0,1400
7724,120,1,0,0,2600
7725,160,1,0,0,650
7726,140.0,0,1,0,150
7727,160,1,0,0,2800
7728,140,1,0,0,3200
7729,160,1,0,0,300
7730,95,0,1,0,1500
7731,140.0,0,0,1,500
7732,140,1,0,0,3000
7733,140.0,0,1,0,350
7734,170,0,0,1,500
7735,189,0,0,1,750
7736,200,0,0,1,600
7737,150,0,0,1,600
7738,190,0,0,1,900
7739,140.0,0,1,0,2000
7740,160,0,0,1,900
7741,150,0,1,0,2000
7742,180,0,0,1,1000
7743,150,0,0,1,600
7744,180,0,0,1,1100
7745,155,0,0,1,1000
7746,155,0,0,1,1000
7747,190,0,0,1,700
7748,170,0,1,0,1700
7749,155,0,0,1,750
7750,140.0,0,0,1,600
7751,100,0,0,1,450
7752,60,0,1,0,1000
7753,150,1,0,0,3200
7754,170,0,1,0,2000
7755,25,0,1,0,1000
7756,160,0,1,0,17000
7757,140,0,1,0,1300
7758,120,1,0,0,2800
7759,140.0,0,1,0,300
7760,130,0,1,0,2000
7761,200,0,0,1,600
7762,180,0,1,0,800
7763,170,1,0,0,5000
7764,120,0,0,1,500
7765,140,0,0,1,500
7766,120,0,1,0,1300
7767,140.0,0,0,1,450
7768,120,1,0,0,3000
7769,180,0,1,0,500
7770,165,1,0,0,3300
7771,135,0,1,0,1500
7772,150,0,1,0,1600
7773,150,0,1,0,1600
7774,140.0,0,1,0,900
7775,150,0,1,0,1600
7776,110,0,1,0,400
7777,100,0,1,0,650
7778,120,0,1,0,1200
7779,80,0,1,0,1000
7780,75,0,1,0,1200
7781,160,0,1,0,1200
7782,180,0,0,1,1100
7783,135,0,1,0,1500
7784,140.0,1,0,0,3200
7785,165,0,0,1,600
7786,140.0,0,0,1,700
7787,150,0,1,0,1300
7788,200,0,0,1,600
7789,100,0,1,0,1350
7790,140.0,0,1,0,400
7791,185,0,0,1,700
7792,100,0,0,1,850
7793,140.0,0,1,0,1200
7794,140.0,0,1,0,600
7795,85,1,0,0,2300
7796,160,0,0,1,600
7797,150,0,0,1,500
7798,140.0,0,0,1,450
7799,140.0,0,1,0,1400
7800,100,0,0,1,600
7801,85,1,0,0,2000
7802,140.0,0,0,1,450
7803,140.0,0,1,0,1400
7804,140.0,0,1,0,400
7805,80,1,0,0,200
7806,150,0,1,0,2500
7807,150,0,0,1,600
7808,140.0,0,1,0,550
7809,170,0,1,0,1800
7810,130,0,1,0,1300
7811,160,0,0,1,500
7812,200,0,0,1,1000
7813,160,0,1,0,500
7814,130,0,0,1,400
7815,160,0,1,0,1300
7816,140,0,0,1,500
7817,150,0,0,1,600
7818,140.0,0,1,0,2800
7819,140,0,1,0,1200
7820,45,0,1,0,1500
7821,90,0,0,1,450
7822,150,1,0,0,3000
7823,150,0,1,0,1700
7824,140.0,0,0,1,450
7825,140,0,0,1,550
7826,100,0,1,0,1300
7827,140.0,0,1,0,1200
7828,90,0,1,0,1200
7829,80,0,1,0,2000
7830,140,0,1,0,1800
7831,280,1,0,0,1000
7832,75,0,1,0,1500
7833,140.0,0,0,1,700
7834,140.0,0,0,1,700
7835,140.0,0,1,0,2000
7836,140.0,0,0,1,400
7837,140.0,0,0,1,500
7838,140.0,0,1,0,700
7839,160,0,0,1,500
7840,160,0,0,1,800
7841,60,0,1,0,1400
7842,150,0,1,0,1400
7843,110,0,1,0,1300
7844,140.0,0,0,1,650
7845,140.0,0,0,1,700
7846,160,0,0,1,500
7847,200,0,0,1,1200
7848,150,0,0,1,500
7849,175,1,0,0,320
7850,140.0,0,1,0,1250
7851,110,0,0,1,600
7852,170,1,0,0,5000
7853,160,0,0,1,600
7854,120,0,0,1,500
7855,120,0,1,0,1500
7856,150,0,0,1,500
7857,100,0,1,0,1400
7858,163,0,0,1,500
7859,110,0,0,1,450
7860,100,0,1,0,1000
7861,135,0,1,0,600
7862,130,1,0,0,2900
7863,145,0,1,0,1900
7864,120,0,1,0,850
7865,60,0,0,1,400
7866,135,0,1,0,2500
7867,200,0,0,1,550
7868,200,0,0,1,550
7869,140.0,0,1,0,400
7870,190,0,0,1,700
7871,140.0,0,1,0,600
7872,70,0,1,0,600
7873,140.0,0,0,1,450
7874,100,0,0,1,600
7875,60,0,1,0,1400
7876,140,0,1,0,1400
7877,60,0,1,0,1400
7878,140.0,0,1,0,1000
7879,140,0,0,1,500
7880,150,0,0,1,500
7881,150,0,0,1,500
7882,140.0,0,1,0,800
7883,45,0,0,1,500
7884,160,0,0,1,650
7885,140.0,0,0,1,350
7886,140.0,0,1,0,1000
7887,135,0,0,1,150
7888,110,0,1,0,1000
7889,135,0,0,1,600
7890,130,1,0,0,200
7891,100,0,1,0,1500
7892,140,0,1,0,1100
7893,192,0,0,1,750
7894,150,0,1,0,1900
7895,95,1,0,0,4000
7896,35,0,1,0,900
7897,100,0,1,0,2000
7898,140,0,1,0,1100
7899,25,0,1,0,700
7900,155,0,1,0,1400
7901,130,0,0,1,500
7902,140.0,0,0,1,500
7903,140.0,1,0,0,2000
7904,370,0,0,1,100000
7905,130,0,1,0,1200
7906,170,0,1,0,450
7907,140.0,0,1,0,1000
7908,170,0,1,0,3500
7909,100,0,1,0,180
7910,140.0,0,1,0,1250
7911,140.0,0,1,0,1250
7912,140.0,0,1,0,1250
7913,130,0,0,1,600
7914,160,0,1,0,1200
7915,130,0,0,1,600
7916,135,0,1,0,1500
7917,180,0,1,0,900
7918,90,0,1,0,1500
7919,60,0,1,0,1400
7920,140,0,0,1,500
7921,140.0,0,1,0,1100
7922,100,0,0,1,600
7923,100,1,0,0,2200
7924,100,0,0,1,400
7925,130,0,0,1,700
7926,30,0,0,1,350
7927,140.0,0,1,0,1000
7928,140.0,0,1,0,1300
7929,160,0,1,0,2000
7930,130,0,1,0,1500
7931,170,0,0,1,700
7932,163,0,0,1,1000
7933,154,0,1,0,2000
7934,95,0,0,1,400
7935,192,0,0,1,750
7936,130,0,1,0,1500
7937,200,0,0,1,550
7938,190,0,0,1,850
7939,145,0,0,1,600
7940,150,0,1,0,2000
7941,130,0,1,0,1300
7942,150,0,0,1,550
7943,80,0,1,0,1200
7944,140.0,0,1,0,1100
7945,130,0,0,1,900
7946,140.0,0,0,1,350
7947,140,0,1,0,1400
7948,140.0,0,1,0,1200
7949,120,0,1,0,1300
7950,140.0,0,1,0,900
7951,160,0,0,1,600
7952,185,0,0,1,550
7953,140.0,0,0,1,550
7954,140.0,0,0,1,700
7955,140.0,1,0,0,2200
7956,180,0,1,0,2000
7957,120,0,0,1,550
7958,60,0,1,0,1400
7959,60,0,1,0,1800
7960,120,0,0,1,450
7961,150,0,1,0,1200
7962,0,0,1,0,1200
7963,140,0,0,1,600
7964,140.0,0,0,1,450
7965,130,0,1,0,1600
7966,165,0,0,1,650
7967,150,0,1,0,1200
7968,70,1,0,0,150
7969,140.0,0,0,1,350
7970,60,1,0,0,1500
7971,80,0,1,0,2000
7972,140.0,0,1,0,300
7973,180,0,0,1,1000
7974,150,0,0,1,750
7975,45,0,0,1,500
7976,123,0,1,0,1700
7977,140.0,0,0,1,800
7978,140.0,0,0,1,750
7979,140.0,0,0,1,700
7980,150,1,0,0,3000
7981,160,0,1,0,1500
7982,50,0,0,1,350
7983,110,0,0,1,600
7984,120,0,0,1,500
7985,140.0,0,0,1,400
7986,140.0,0,0,1,400
7987,140.0,0,1,0,1200
7988,120,0,0,1,600
7989,120,0,1,0,1300
7990,100,0,0,1,600
7991,90,0,1,0,750
7992,140.0,0,1,0,1600
7993,140.0,0,1,0,600
7994,75,0,0,1,750
7995,170,0,0,1,1000
7996,140.0,0,0,1,500
7997,150,0,1,0,2500
7998,100,0,1,0,1000
7999,155,0,1,0,1500
8000,140.0,0,1,0,600
8001,170,0,0,1,600
8002,170,0,0,1,600
8003,100,1,0,0,2500
8004,150,0,0,1,500
8005,90,0,1,0,1100
8006,140.0,0,1,0,850
8007,165,0,0,1,650
8008,140.0,0,0,1,650
8009,150,0,1,0,2000
8010,140.0,0,0,1,800
8011,50,0,1,0,1250
8012,85,0,1,0,1250
8013,190,0,0,1,1300
8014,140.0,0,0,1,300
8015,120,0,1,0,1300
8016,120,0,1,0,2000
8017,100,0,1,0,1000
8018,140.0,0,1,0,1000
8019,120,0,0,1,500
8020,50,0,1,0,1200
8021,60,0,0,1,600
8022,240,0,0,1,1800
8023,120,0,0,1,500
8024,25,0,1,0,1000
8025,130,0,0,1,500
8026,90,0,1,0,700
8027,135,0,0,1,350
8028,155,0,0,1,500
8029,75,0,1,0,1150
8030,100,0,1,0,1400
8031,120,0,0,1,600
8032,120,0,1,0,1200
8033,150,0,0,1,500
8034,330,0,0,1,3000
8035,175,0,1,0,1400
8036,100,1,0,0,8000
8037,160,0,1,0,2000
8038,130,0,1,0,1300
8039,140.0,0,1,0,1000
8040,125,0,1,0,1200
8041,60,0,0,1,450
8042,120,0,1,0,1200
8043,135,1,0,0,3300
8044,140.0,0,1,0,1200
8045,150,0,1,0,2200
8046,140.0,0,1,0,1000
8047,170,0,0,1,1200
8048,190,0,1,0,1600
8049,120,0,1,0,1400
8050,130,0,0,1,500
8051,90,1,0,0,390
8052,120,0,0,1,600
8053,58,0,0,1,450
8054,140,0,1,0,1700
8055,0,0,1,0,850
8056,140.0,0,1,0,1200
8057,100,0,1,0,1000
